所属概念数量,market_code,code,所属概念,股票代码
12,33,000421,天然气;旅游概念;国企改革;网约车;物业管理;文化传媒概念;创投;互联网金融;虚拟电厂;动力电池回收;换电概念;充电桩,000421.SZ
39,33,002398,房屋检测;装配式建筑;建筑节能;新型城镇化;地下管网;水利;数字经济;医疗器械概念;AI应用;一带一路;人工智能;DeepSeek概念;AIGC概念;数字孪生;福建自贸区;AI智能体;碳中和;高铁;光伏建筑一体化;ERP概念;水泥概念;华为鲲鹏;腾讯概念;阿里巴巴概念;机器人概念;海峡两岸;数据安全;华为欧拉;新能源汽车;创新药;储能;华为昇腾;核电;风电;算力租赁;光伏概念;3D打印;数据中心(AIDC);汽车电子,002398.SZ
10,17,600409,消毒剂;有机硅概念;钠离子电池;国企改革;绿色电力;光伏概念;京津冀一体化;沪股通;融资融券;华为概念,600409.SH
13,151,920438,商业航天;无人驾驶;6G概念;芯片概念;消费电子概念;军工;核污染防治;海工装备;专精特新;核电;比亚迪概念;先进封装;融资融券,920438.BJ
11,17,603227,化肥;天然气;民爆概念;新疆振兴;国企改革;西部大开发;人工智能;无人驾驶;华为概念;沪股通;融资融券,603227.SH
2,17,603172,染料;融资融券,603172.SH
10,33,000523,物业管理;广东自贸区;代糖概念;国企改革;创投;啤酒概念;粤港澳大湾区;工业互联网;股权转让(并购重组);深股通,000523.SZ
2,17,605180,露营经济;碳纤维,605180.SH
7,17,605577,IP经济(谷子经济);文化传媒概念;在线教育;黑龙江自贸区;国企改革;一带一路;沪股通,605577.SH
20,33,002660,体育产业;智慧灯杆;创投;粤港澳大湾区;换电概念;区块链;数字乡村;知识产权保护;机器人概念;比亚迪概念;充电桩;储能;光伏概念;国企改革;消费电子概念;柔性屏(折叠屏);绿色电力;5G;OLED;第三代半导体,002660.SZ
15,33,300412,医疗器械概念;共同富裕示范区;智能医疗;人工智能;智能物流;合成生物;数字孪生;光伏建筑一体化;专精特新;机器人概念;CRO概念;新型工业化;创新药;啤酒概念;光刻胶,300412.SZ
12,17,601088,煤炭概念;煤化工概念;中字头股票;高股息精选;同花顺中特估100;证金持股;同花顺漂亮100;沪股通;融资融券;绿色电力;央企国企改革;国企改革,601088.SH
6,17,600595,2025年报预增;超导概念;煤炭概念;风电;融资融券;沪股通,600595.SH
12,33,301376,露营经济;体育产业;宠物经济;足球概念;跨境电商;人民币贬值受益;网红经济;ChatGPT概念;数字经济;创投;深股通;融资融券,301376.SZ
5,17,600230,央企国企改革;国企改革;京津冀一体化;沪股通;融资融券,600230.SH
27,17,600556,小红书概念;NFT概念;快手概念;虚拟数字人;知识产权保护;Web3.0;AIGC概念;文化传媒概念;在线教育;AI应用;元宇宙;抖音概念(字节概念);IP经济(谷子经济);数据要素;区块链;职业教育;多模态AI;AI智能体;腾讯概念;阿里巴巴概念;网红经济;人工智能;华为概念;西部大开发;MR(混合现实);融资融券;沪股通,600556.SH
30,33,301013,PCB概念;存储芯片;富士康概念;共封装光学(CPO);OLED;柔性屏(折叠屏);消费电子概念;芯片概念;液冷服务器;5G;机器视觉;比亚迪概念;无线耳机;专精特新;智能座舱;人形机器人;新能源汽车;新型工业化;数据中心(AIDC);华为概念;机器人概念;华为汽车;华为数字能源;高端装备;华为昇腾;储能;充电桩;医疗器械概念;深股通;融资融券,301013.SZ
13,33,300425,土壤修复;净水概念;污水处理;PPP概念;新型城镇化;固废处理;西部大开发;国企改革;智慧城市;央企国企改革;高端装备;专精特新;中字头股票,300425.SZ
1,33,002763,跨境电商,002763.SZ
5,33,001211,露营经济;三胎概念;跨境电商;IP经济(谷子经济);预制菜,001211.SZ
10,17,688809,存储芯片;科创次新股;芯片概念;华为概念;注册制次新股;2025年报预增;2026一季报预增;长三角一体化;新股与次新股;融资融券,688809.SH
1,17,603020,烟草,603020.SH
2,17,603036,天然气;俄乌冲突概念,603036.SH
4,33,003042,草甘膦;供销社;乡村振兴;中俄贸易概念,003042.SZ
2,33,002327,高股息精选;深股通,002327.SZ
15,33,300240,中俄贸易概念;统一大市场;网约车;冷链物流;航运概念;智能物流;创投;一带一路;人工智能;阿里巴巴概念;新能源汽车;车联网(车路协同);小米概念;特斯拉概念;无人驾驶,300240.SZ
17,33,300266,土壤修复;PPP概念;碳交易;污水处理;固废处理;生态农业;乡村振兴;水利;虚拟电厂;国企改革;股权转让(并购重组);共同富裕示范区;阿里巴巴概念;储能;东数西算(算力);固态电池;融资融券,300266.SZ
3,17,605169,天然气;新疆振兴;西部大开发,605169.SH
20,17,605069,土壤修复;新型城镇化;水利;数字孪生;污水处理;智慧城市;智谱AI;数字经济;碳中和;雄安新区;人工智能;AIGC概念;PPP概念;元宇宙;AI智能体;京津冀一体化;乡村振兴;IP经济(谷子经济);旅游概念;物业管理,605069.SH
26,33,301390,水利;空间计算;智慧城市;人工智能;数字经济;数据要素;数字孪生;时空大数据;安防;信创;华为概念;阿里巴巴概念;光伏建筑一体化;充电桩;储能;光伏概念;数据中心(AIDC);电力物联网;5G;智能电网;碳交易;特高压;风电;虚拟电厂;绿色电力;融资融券,301390.SZ
4,17,603356,海工装备;光伏概念;风电;股权转让(并购重组),603356.SH
33,17,600089,柔性直流输电;抽水蓄能;特高压;超超临界发电;智能电网;虚拟电厂;风电;核电;绿色电力;雅下水电概念;充电桩;海工装备;高压快充;数据中心(AIDC);储能;煤炭概念;光伏概念;水利;雄安新区;工业互联网;黄金概念;硅能源;物联网;新疆振兴;数字经济;一带一路;煤化工概念;西部大开发;创投;新能源汽车;沪股通;融资融券;天然气,600089.SH
15,17,600307,特钢概念;金属铜;雅下水电概念;国企改革;西部大开发;氢能源;超导概念;回购增持再贷款概念;核电;可控核聚变;华为概念;新能源汽车;商业航天;融资融券;沪股通,600307.SH
12,17,688420,新型工业化;专精特新;机器视觉;人工智能;AI应用;高端装备;AI智能体;DeepSeek概念;锂电池概念;金属回收;动力电池回收;融资融券,688420.SH
14,17,600055,医疗器械概念;智能医疗;京津冀一体化;DeepSeek概念;AI智能体;一带一路;阿里巴巴概念;云计算;机器人概念;绿色电力;数据中心(AIDC);超导概念;沪股通;融资融券,600055.SH
25,151,920375,数据中心(AIDC);东数西算(算力);阿里巴巴概念;虚拟电厂;高压快充;融资融券;智能电网;碳交易;粤港澳大湾区;百度概念;腾讯概念;数据要素;电力物联网;碳中和;核电;物联网;充电桩;华为鲲鹏;专精特新;建筑节能;储能;人工智能;DeepSeek概念;抖音概念(字节概念);华为概念,920375.BJ
23,33,000779,房屋检测;新型城镇化;建筑节能;数据要素;数字经济;AI应用;土壤修复;污水处理;乡村振兴;DeepSeek概念;人工智能;水利;数字孪生;国资云;算力租赁;国企改革;西部大开发;一带一路;低空经济;新疆振兴;数据中心(AIDC);光伏概念;抽水蓄能,000779.SZ
19,33,300510,虚拟电厂;智能电网;柔性直流输电;换电概念;充电桩;特高压;物联网;储能;区块链;光伏概念;高压快充;中俄贸易概念;专精特新;智能物流;机器人概念;新型工业化;锂电池概念;国企改革;新能源汽车,300510.SZ
5,17,600303,长安汽车概念;燃料电池;新能源汽车;氢能源;军工,600303.SH
3,33,300720,物联网;机器人概念;股权转让(并购重组),300720.SZ
4,33,300755,跨境电商;西部大开发;融资融券;深股通,300755.SZ
30,33,002602,手机游戏;网络游戏;电子竞技;NFT概念;同花顺出海50;云游戏;IP经济(谷子经济);虚拟数字人;AIGC概念;共同富裕示范区;AI应用;脑机接口;元宇宙;DeepSeek概念;腾讯概念;人工智能;人民币贬值受益;虚拟现实;数据安全;算力租赁;2025年报预增;长三角一体化;新能源汽车;比亚迪概念;华为概念;深股通;东数西算(算力);数据中心(AIDC);融资融券;摘帽,002602.SZ
20,33,000521,冷链物流;高股息精选;国企改革;医疗器械概念;垃圾分类;净水概念;一带一路;家用电器;回购增持再贷款概念;空气能热泵;智能家居;DeepSeek概念;人工智能;血氧仪;鸿蒙概念;工业互联网;小米概念;量子科技;深股通;融资融券,000521.SZ
5,17,603409,专精特新;华为汽车;比亚迪概念;新能源汽车;融资融券,603409.SH
8,22,600243,股权转让(并购重组);减速器;工业母机;天然气;ST板块;新型工业化;西部大开发;医疗器械概念,600243.SH
11,17,601908,硅能源;绿色电力;风电;京津冀一体化;光伏概念;高端装备;专精特新;沪股通;第三代半导体;芯片概念;融资融券,601908.SH
7,33,000419,物业管理;旅游概念;参股保险;参股银行;国企改革;互联网金融;股权转让(并购重组),000419.SZ
9,17,600236,绿色电力;风电;碳交易;央企国企改革;沪股通;融资融券;国企改革;高股息精选;西部大开发,600236.SH
12,17,601949,NFT概念;知识产权保护;文化传媒概念;虚拟数字人;数字经济;数据要素;国企改革;一带一路;同花顺中特估100;沪股通;中字头股票;融资融券,601949.SH
13,33,300695,人形机器人;长安汽车概念;工业互联网;机器人概念;充电桩;创投;专精特新;新能源汽车;比亚迪概念;高压快充;汽车电子;2025年报预增;深股通,300695.SZ
39,33,002197,算力租赁;云计算;智慧政务;数据安全;数字水印;网络安全;信创;ChatGPT概念;鸿蒙概念;数据要素;腾讯概念;区块链;阿里巴巴概念;抖音概念(字节概念);东数西算(算力);百度概念;AI应用;智慧城市;数字货币;职业教育;互联网金融;数字经济;DeepSeek概念;智慧灯杆;移动支付;人工智能;NFT概念;数据中心(AIDC);华为概念;智能医疗;粤港澳大湾区;垃圾分类;机器人概念;充电桩;乡村振兴;芯片概念;钠离子电池;深股通;摘帽,002197.SZ
4,33,300610,有机硅概念;磷化工;专精特新;风电,300610.SZ
6,17,600882,乳业;三胎概念;数据要素;AI智能体;沪股通;融资融券,600882.SH
6,17,603737,2025年报预增;海峡两岸;商业航天;DeepSeek概念;沪股通;融资融券,603737.SH
13,17,600692,乡村振兴;土地流转;农业种植;国企改革;创投;文化传媒概念;生态农业;粮食概念;光伏建筑一体化;绿色电力;2025年报预增;风电;融资融券,600692.SH
9,17,605286,东数西算(算力);虚拟电厂;人工智能;风电;绿色电力;储能;氢能源;新型城镇化;沪股通,605286.SH
16,17,600642,高股息精选;证金持股;抽水蓄能;天然气;绿色电力;参股保险;虚拟电厂;沪股通;融资融券;国企改革;风电;钒电池;核电;氢能源;上海国企改革;储能,600642.SH
4,17,603536,预制菜;网红经济;乡村振兴;一带一路,603536.SH
2,17,600241,锂电池概念;国企改革,600241.SH
11,17,688583,空间计算;阿里巴巴概念;3D打印;机器人概念;大飞机;专精特新;特斯拉概念;比亚迪概念;宁德时代概念;沪股通;融资融券,688583.SH
16,33,300867,生物质能发电;医疗废物处理;绿色电力;DeepSeek概念;垃圾分类;PPP概念;AI应用;污水处理;固废处理;氢能源;短剧游戏;海峡两岸;燃料电池;医美概念;深股通;融资融券,300867.SZ
34,33,300830,智谱AI;华为鲲鹏;多模态AI;智慧政务;ChatGPT概念;信创;AI智能体;AI应用;鸿蒙概念;数据要素;百度概念;区块链;人脸识别;互联网金融;DeepSeek概念;数字经济;车联网(车路协同);职业教育;人工智能;军工信息化;电力物联网;华为概念;工业互联网;军工;新型工业化;智能电网;虚拟电厂;换电概念;充电桩;核电;特高压;碳交易;风电;超超临界发电,300830.SZ
5,17,600439,网红经济;跨境电商;参股银行;一带一路;人民币贬值受益,600439.SH
2,17,603282,污水处理;锂电池概念,603282.SH
10,33,002696,中俄贸易概念;乡村振兴;污水处理;垃圾分类;土壤修复;预制菜;一带一路;西部大开发;回购增持再贷款概念;国企改革,002696.SZ
9,33,002724,智慧灯杆;智慧城市;物联网;军工;无人机;粤港澳大湾区;核电;证金持股;深股通,002724.SZ
4,33,300838,中俄贸易概念;专精特新;高端装备;芯片概念,300838.SZ
21,33,300043,NFT概念;手机游戏;电子竞技;网络游戏;IP经济(谷子经济);文化传媒概念;元宇宙;云游戏;AI应用;抖音概念(字节概念);腾讯概念;跨境电商;鸿蒙概念;三胎概念;人工智能;数字货币;横琴新区;粤港澳大湾区;华为概念;人民币贬值受益;深股通,300043.SZ
21,33,002672,医疗废物处理;广东自贸区;固废处理;土壤修复;垃圾分类;碳中和;污水处理;生物质能发电;PPP概念;汽车拆解概念;国企改革;金属回收;磷化工;DeepSeek概念;粤港澳大湾区;金属铜;黄金概念;氟化工概念;金属锌;深股通;融资融券,002672.SZ
15,33,002863,中俄贸易概念;一带一路;长安汽车概念;回购增持再贷款概念;长三角一体化;数字经济;一体化压铸;华为汽车;机器人概念;两轮车;新能源汽车;比亚迪概念;人形机器人;光伏概念;融资融券,002863.SZ
3,33,002942,磷化工;乡村振兴;2025年报预增,002942.SZ
8,33,000965,天津自贸区;物业管理;养老概念;参股券商;国企改革;京津冀一体化;大飞机;融资融券,000965.SZ
9,33,002084,空气能热泵;智能物流;一带一路;人民币贬值受益;回购增持再贷款概念;智能家居;海峡两岸;物联网;3D打印,002084.SZ
1,17,603937,锂电池概念,603937.SH
18,33,002758,化肥;生态农业;粮食概念;供销社;农村电商;农业种植;土壤修复;乡村振兴;俄乌冲突概念;医药电商;冷链物流;农机;共同富裕示范区;中俄贸易概念;数字乡村;数字经济;无人机;深股通,002758.SZ
23,33,002420,农机;医疗器械概念;家用电器;广东自贸区;飞行汽车(eVTOL);2025年报预增;华为汽车;汽车热管理;低空经济;新能源汽车;机器人概念;粤港澳大湾区;比亚迪概念;锂电池概念;华为概念;储能;小米概念;宁德时代概念;充电桩;人形机器人;光伏概念;富士康概念;股权转让(并购重组),002420.SZ
8,33,000955,海南自贸区;三胎概念;自由贸易港;创投;民营医院;医疗器械概念;军民融合;医药电商,000955.SZ
17,33,002937,液冷服务器;5G;虚拟现实;工业互联网;毫米波雷达;消费电子概念;汽车电子;新能源汽车;无人驾驶;PEEK材料;宁德时代概念;特斯拉概念;智能家居;一带一路;人民币贬值受益;深股通;融资融券,002937.SZ
25,17,688058,华为欧拉;华为鲲鹏;数据安全;信创;云计算;华为昇腾;鸿蒙概念;数据要素;人脸识别;AI智能体;AIGC概念;AI应用;ChatGPT概念;阿里巴巴概念;智慧城市;互联网金融;人工智能;DeepSeek概念;算力租赁;华为概念;机器视觉;专精特新;跨境支付(CIPS);5G;融资融券,688058.SH
