股票代码,所属概念数量,所属概念,code,market_code
301229.SZ,10,减速器;华为汽车;特斯拉概念;小米汽车;新能源汽车;机器人概念;小米概念;华为概念;回购增持再贷款概念;融资融券,301229,33
688432.SH,6,中芯国际概念;存储芯片;芯片概念;硅能源;沪股通;融资融券,688432,17
601003.SH,5,国企改革;西部大开发;养老概念;沪股通;融资融券,601003,17
002396.SZ,32,F5G概念;共封装光学(CPO);WiFi 6;5G;数据中心;网络安全;抖音概念(字节概念);腾讯概念;华为概念;阿里巴巴概念;信创;物联网;数字货币;移动支付;车联网(车路协同);在线教育;人工智能;AIGC概念;鸿蒙概念;DeepSeek概念;机器人概念;海峡两岸;智能家居;福建自贸区;互联网金融;脑机接口;文化传媒概念;AI应用;国企改革;深股通;融资融券;证金持股,002396,33
301687.SZ,15,锂电池概念;PCB概念;POE胶膜;光伏概念;比亚迪概念;新能源汽车;苹果概念;消费电子概念;注册制次新股;专精特新;长三角一体化;海峡两岸;深股通;新股与次新股;融资融券,301687,33
688367.SH,6,专精特新;无人驾驶;工业互联网;华为概念;DeepSeek概念;融资融券,688367,17
000738.SZ,12,国产航母;航空发动机;大飞机;军民融合;商业航天;军工;无人机;高端装备;央企国企改革;国企改革;深股通;融资融券,000738,33
688249.SH,11,汽车芯片;MCU芯片;OLED;MicroLED概念;芯片概念;MiniLED;消费电子概念;量子科技;国企改革;沪股通;融资融券,688249,17
301091.SZ,35,智慧政务;智慧城市;信创;数据要素;时空大数据;国资云;数据确权;车联网(车路协同);百度概念;DeepSeek概念;数字孪生;腾讯概念;多模态AI;智慧灯杆;低空经济;华为概念;无人驾驶;房屋检测;粤港澳大湾区;智能物流;无人机;同花顺新质50;水利;新型城镇化;雄安新区;高铁;深圳国企改革;建筑节能;PPP概念;地下管网;充电桩;国企改革;虚拟电厂;深股通;融资融券,301091,33
920826.BJ,4,跨境电商;融资融券;预制菜;人民币贬值受益,920826,151
300808.SZ,4,露营经济;一带一路;国企改革;股权转让(并购重组),300808,33
300247.SZ,10,养老概念;智能医疗;医疗器械概念;体育产业;跨境电商;宠物经济;机器人概念;智能家居;人民币贬值受益;2025年报预增,300247,33
688307.SH,14,光刻机;无人机;专精特新;海峡两岸;智能穿戴;机器视觉;无人驾驶;智能座舱;机器人概念;华为概念;安防;虚拟现实;人工智能;融资融券,688307,17
601318.SH,9,互联网保险;证金持股;沪股通;融资融券;家庭医生;同花顺漂亮100;参股券商;同花顺中特估100;独角兽概念,601318,17
600860.SH,12,医疗废物处理;燃料电池;氢能源;新型工业化;机器人概念;低空经济;京津冀一体化;国企改革;天然气;俄乌冲突概念;沪股通;融资融券,600860,17
002792.SZ,26,商业航天;卫星导航;6G概念;低空经济;WiFi 6;毫米波雷达;数字乡村;人工智能;华为概念;无人驾驶;5G;铜缆高速连接;换电概念;F5G概念;虚拟电厂;一带一路;粤港澳大湾区;中俄贸易概念;储能;汽车电子;消费电子概念;乡村振兴;华为汽车;共封装光学(CPO);深股通;融资融券,002792,33
600153.SH,14,白酒概念;物业管理;新型城镇化;国企改革;金属铜;福建自贸区;一带一路;DeepSeek概念;海峡两岸;沪股通;融资融券;光伏概念;小米汽车;新能源汽车,600153,17
300777.SZ,9,商业航天;军民融合;碳纤维;军工;无人机;人形机器人;专精特新;融资融券;深股通,300777,33
603324.SH,9,中芯国际概念;先进封装;光刻胶;华为海思概念股;芯片概念;宁德时代概念;专精特新;华为概念;回购增持再贷款概念,603324,17
002605.SZ,17,AIGC概念;短剧游戏;手机游戏;网络游戏;文化传媒概念;小红书概念;抖音概念(字节概念);腾讯概念;IP经济(谷子经济);AI应用;网红经济;独角兽概念;体育产业;创投;细胞免疫治疗;长三角一体化;深股通,002605,33
603677.SH,7,家用电器;空气能热泵;机器人概念;传感器;新能源汽车;无人机;国企改革,603677,17
002733.SZ,22,石墨烯;钠离子电池;固态电池;锂电池概念;燃料电池;储能;氢能源;军工;动力电池回收;5G;无人机;新能源汽车;专精特新;数据中心;一带一路;粤港澳大湾区;人民币贬值受益;东数西算(算力);阿里巴巴概念;百度概念;深股通;融资融券,002733,33
600167.SH,10,生物质能发电;参股保险;氢能源;创投;绿色电力;文化传媒概念;AI智能体;华为概念;沪股通;融资融券,600167,17
600060.SH,24,虚拟数字人;元宇宙;智能家居;数据要素;数字经济;AI智能体;DeepSeek概念;多模态AI;人工智能;家用电器;虚拟现实;MCU芯片;机器人概念;智能穿戴;AI眼镜;商业航天;MR(混合现实);汽车电子;消费电子概念;芯片概念;MiniLED;沪股通;融资融券;MicroLED概念,600060,17
300553.SZ,11,人工智能;人形机器人;新型工业化;商业航天;机器人概念;专精特新;航空发动机;军工;新能源汽车;高端装备;海工装备,300553,33
603197.SH,18,华为汽车;车联网(车路协同);小米汽车;无人驾驶;飞行汽车(eVTOL);传感器;机器人概念;低空经济;特斯拉概念;比亚迪概念;小米概念;人工智能;新能源汽车;汽车电子;毫米波雷达;回购增持再贷款概念;融资融券;沪股通,603197,17
600699.SH,35,华为汽车;人形机器人;特斯拉概念;汽车热管理;智能座舱;长安汽车概念;比亚迪概念;汽车电子;新能源汽车;传感器;无人驾驶;无线充电;小米概念;机器人概念;汽车芯片;EDR概念;芯片概念;英伟达概念;车联网(车路协同);储能;人民币贬值受益;充电桩;高压快充;华为概念;5G;回购增持再贷款概念;创投;鸿蒙概念;数字经济;DeepSeek概念;阿里巴巴概念;AI应用;AI智能体;沪股通;融资融券,600699,17
300416.SZ,21,商业航天;军工;低空经济;传感器;华为海思概念股;高端装备;特斯拉概念;比亚迪概念;芯片概念;汽车电子;消费电子概念;海工装备;专精特新;核电;华为概念;先进封装;宁德时代概念;储能;中芯国际概念;深股通;融资融券,300416,33
600053.SH,6,人形机器人;创投;PPP概念;跨境电商;沪股通;融资融券,600053,17
920039.BJ,9,军工;碳交易;碳中和;区块链;人工智能;数据要素;国企改革;新型城镇化;融资融券,920039,151
920239.BJ,12,智能穿戴;专精特新;锂电池概念;融资融券;回购增持再贷款概念;人形机器人;钠离子电池;无人机;固态电池;西部大开发;国企改革;储能,920239,151
002945.SZ,5,互联网金融;西部大开发;创投;融资融券;深股通,002945,33
600416.SH,17,军民融合;商业航天;军工;无人机;核电;低空经济;高端装备;高铁;风电;水利;工业互联网;无人驾驶;储能;抽水蓄能;国企改革;沪股通;融资融券,600416,17
002933.SZ,11,军民融合;军工;无人机;高端装备;机器人概念;人形机器人;海工装备;专精特新;京津冀一体化;国企改革;2025年报预增,002933,33
600638.SH,6,租售同权;物业管理;互联网金融;信托概念;国企改革;期货概念,600638,17
600895.SH,16,光刻机;芯片概念;新能源汽车;上海自贸区;创投;蚂蚁集团概念;新型城镇化;数字乡村;租售同权;参股券商;物业管理;国企改革;乡村振兴;证金持股;沪股通;融资融券,600895,17
603518.SH,4,露营经济;三胎概念;IP经济(谷子经济);网红经济,603518,17
000957.SZ,13,中俄贸易概念;人民币贬值受益;燃料电池;新能源汽车;回购增持再贷款概念;国企改革;无人驾驶;汽车电子;氢能源;车联网(车路协同);人工智能;深股通;融资融券,000957,33
300935.SZ,18,AI应用;信创;数据要素;房屋检测;空间计算;职业教育;AI智能体;人工智能;DeepSeek概念;数字孪生;建筑节能;装配式建筑;新型城镇化;数据中心;光伏概念;一带一路;风电;融资融券,300935,33
920304.BJ,4,融资融券;化肥;光热发电;储能,920304,151
002815.SZ,31,PCB概念;共封装光学(CPO);AI PC;华为手机;毫米波雷达;先进封装;5G;汽车电子;消费电子概念;芯片概念;6G概念;柔性屏(折叠屏);数据中心;传感器;无人机;人形机器人;比亚迪概念;无人驾驶;东数西算(算力);特斯拉概念;机器人概念;军工;华为概念;商业航天;粤港澳大湾区;腾讯概念;抖音概念(字节概念);百度概念;一带一路;阿里巴巴概念;深股通,002815,33
002920.SZ,22,智能座舱;无人驾驶;小米汽车;同花顺新质50;华为汽车;长安汽车概念;传感器;车联网(车路协同);毫米波雷达;英伟达概念;比亚迪概念;汽车电子;机器人概念;百度概念;华为概念;粤港澳大湾区;数字经济;回购增持再贷款概念;海峡两岸;中国AI 50;深股通;融资融券,002920,33
688217.SH,5,医疗器械概念;基因测序;人工智能;数据要素;融资融券,688217,17
920020.BJ,5,无人驾驶;专精特新;新股与次新股;融资融券;人民币贬值受益,920020,151
300991.SZ,12,5G;铜缆高速连接;工业母机;消费电子概念;新型烟草(电子烟);比亚迪概念;专精特新;新能源汽车;无人驾驶;无人机;深股通;融资融券,300991,33
000987.SZ,14,独角兽概念;化债概念(AMC概念);创投;2025三季报预增;参股券商;风电;国企改革;期货概念;2025年报预增;绿色电力;乡村振兴;粤港澳大湾区;深股通;融资融券,000987,33
000428.SZ,6,预制菜;物业管理;职业教育;国企改革;股权转让(并购重组);融资融券,000428,33
301678.SZ,9,芯片概念;消费电子概念;专精特新;注册制次新股;物联网;人工智能;深股通;新股与次新股;融资融券,301678,33
603803.SH,20,F5G概念;WiFi 6;5G;6G概念;共封装光学(CPO);芯片概念;量子科技;物联网;无人驾驶;东数西算(算力);数据中心;新型工业化;车联网(车路协同);智慧城市;智能电网;工业互联网;网络安全;新型城镇化;数据安全;融资融券,603803,17
002055.SZ,22,粤港澳大湾区;数据中心;高压快充;EDR概念;比亚迪概念;5G;小米概念;特斯拉概念;新能源汽车;汽车电子;消费电子概念;华为概念;宁德时代概念;ST板块;无人驾驶;无线充电;铜缆高速连接;车联网(车路协同);MiniLED;数据要素;OLED;存储芯片,002055,33
000886.SZ,18,海南自贸区;自由贸易港;旅游概念;化债概念(AMC概念);物业管理;数字经济;参股银行;车联网(车路协同);抖音概念(字节概念);水利;算力租赁;国企改革;东数西算(算力);回购增持再贷款概念;数据中心;2025年报预增;股权转让(并购重组);深股通,000886,33
688265.SH,3,辅助生殖;2025年报预增;融资融券,688265,17
000404.SZ,10,冷链物流;国企改革;家用电器;智能家居;回购增持再贷款概念;新能源汽车;汽车热管理;锂电池概念;融资融券;深股通,000404,33
300680.SZ,28,减速器;PEEK材料;人形机器人;飞行汽车(eVTOL);商业航天;汽车热管理;无人机;低空经济;华为汽车;军民融合;小米汽车;特斯拉概念;军工;卫星导航;机器人概念;毫米波雷达;比亚迪概念;传感器;新能源汽车;智能座舱;华为概念;6G概念;专精特新;无人驾驶;燃料电池;氢能源;回购增持再贷款概念;深股通,300680,33
300506.SZ,6,比亚迪概念;ST板块;粤港澳大湾区;智慧灯杆;车联网(车路协同);智慧城市,300506,33
605108.SH,3,预制菜;网红经济;沪股通,605108,17
603208.SH,4,新型城镇化;共同富裕示范区;养老概念;安防,603208,17
300715.SZ,5,光伏概念;光伏建筑一体化;专精特新;长三角一体化;芯片概念,300715,33
600835.SH,9,减速器;人形机器人;机器人概念;物联网;上海国企改革;雅下水电概念;国企改革;沪股通;融资融券,600835,17
002564.SZ,16,上海国企改革;光热发电;碳中和;光伏概念;风电;一带一路;氢能源;核电;国企改革;高端装备;海工装备;军工;军民融合;煤化工概念;深股通;摘帽,002564,33
300373.SZ,26,汽车芯片;中芯国际概念;第三代半导体;英伟达概念;芯片概念;AI眼镜;5G;小米概念;人形机器人;比亚迪概念;小米汽车;无人机;新能源汽车;宁德时代概念;特斯拉概念;高压快充;华为汽车;低空经济;华为概念;固态电池;光伏概念;回购增持再贷款概念;充电桩;储能;深股通;融资融券,300373,33
600742.SH,17,国企改革;参股保险;新能源汽车;华为汽车;特斯拉概念;长安汽车概念;比亚迪概念;机器人概念;传感器;低空经济;无人驾驶;芯片概念;小米概念;机器视觉;智能座舱;沪股通;融资融券,600742,17
688157.SH,25,华为手机;PCB概念;MR(混合现实);苹果概念;飞行汽车(eVTOL);小米汽车;低空经济;AI手机;柔性屏(折叠屏);AI眼镜;无人驾驶;消费电子概念;比亚迪概念;小米概念;特斯拉概念;智能穿戴;固态电池;专精特新;新能源汽车;华为汽车;机器人概念;华为概念;光刻胶;沪股通;融资融券,688157,17
688162.SH,15,新型工业化;比亚迪概念;新能源汽车;特斯拉概念;小米概念;小米汽车;机器人概念;专精特新;减速器;华为汽车;长安汽车概念;燃料电池;固态电池;2025年报预增;融资融券,688162,17
300066.SZ,15,稀土永磁;DeepSeek概念;数字经济;互联网金融;华为概念;智慧城市;工业互联网;净水概念;物联网;污水处理;储能;2025年报预增;新型工业化;深股通;融资融券,300066,33
002888.SZ,13,智能音箱;跨境电商;2025年报预增;横琴新区;智能家居;粤港澳大湾区;无线耳机;物联网;消费电子概念;星闪概念;华为概念;汽车电子;绿色电力,002888,33
301026.SZ,4,黄金概念;小金属概念;金属回收;融资融券,301026,33
300790.SZ,16,汽车电子;AI眼镜;小米概念;消费电子概念;机器视觉;无人驾驶;安防;车联网(车路协同);虚拟现实;机器人概念;智能家居;新能源汽车;华为概念;无人机;职业教育;深股通,300790,33
002516.SZ,17,华为汽车;新能源汽车;无人驾驶;汽车电子;芯片概念;消费电子概念;智能穿戴;汽车芯片;先进封装;国企改革;卫星导航;商业航天;5G;华为手机;绿色电力;深股通;股权转让(并购重组),002516,33
000633.SZ,3,核电;西部大开发;新疆振兴,000633,33
301037.SZ,2,丙烯酸;融资融券,301037,33
920300.BJ,9,宠物经济;可控核聚变;量子科技;智能医疗;医疗器械概念;超导概念;专精特新;光伏概念;融资融券,920300,151
