code,股票代码,所属概念,所属概念数量,market_code
603261,603261.SH,ST板块;成飞概念;军民融合;大飞机;可控核聚变;高端装备;军工;低空经济;西部大开发;无人机,10,22
601279,601279.SH,长安汽车概念;海峡两岸;锂电池概念;比亚迪概念;新能源汽车;沪股通,6,17
601766,601766.SH,中字头股票;证金持股;同花顺中特估100;参股保险;同花顺出海50;PPP概念;沪股通;融资融券;国企改革;雄安新区;央企国企改革;高铁;风电;氢能源;一带一路;特高压;燃料电池;储能;高端装备;新能源汽车;机器人概念;数据中心;芯片概念,23,17
301323,301323.SZ,稀土永磁;核污染防治;安防;消费电子概念;传感器;专精特新;芯片概念;新能源汽车;华为概念;机器人概念;医疗器械概念;智能家居;人民币贬值受益;中俄贸易概念;一带一路;食品安全;建筑节能;粤港澳大湾区;三胎概念;锂电池概念;俄乌冲突概念;深股通;股权转让(并购重组);融资融券,24,33
301398,301398.SZ,无人驾驶;专精特新;特斯拉概念;减速器;新能源汽车;一带一路;深股通;融资融券,8,33
600133,600133.SH,固废处理;PPP概念;污水处理;碳交易;创投;工业互联网;雄安新区;DeepSeek概念;国企改革;智慧城市;人工智能;数字经济;沪股通;融资融券,14,17
000953,000953.SZ,维生素;化肥;西部大开发;CRO概念;海峡两岸;股权转让(并购重组),6,33
002677,002677.SZ,净水概念;人工智能;智能家居;长三角一体化;家用电器;无人驾驶;深股通,7,33
002355,002355.SZ,网约车;EDR概念;人脸识别;车联网(车路协同);长安汽车概念;鸿蒙概念;时空大数据;数据要素;人工智能;智能座舱;百度概念;粤港澳大湾区;低空经济;无人驾驶;无人机;飞行汽车(eVTOL);汽车电子;比亚迪概念;东数西算(算力);算力租赁;新能源汽车;参股银行;5G;融资融券,24,33
301208,301208.SZ,数字货币;蚂蚁集团概念;鸿蒙概念;信创;数据要素;AI应用;AI智能体;云计算;网络安全;阿里巴巴概念;跨境支付(CIPS);互联网金融;腾讯概念;数字经济;DeepSeek概念;人工智能;东数西算(算力);华为概念;数据中心;商业航天;深股通;融资融券,22,33
002119,002119.SZ,存储芯片;先进封装;芯片概念;专精特新;自由贸易港;核电;深股通;融资融券,8,33
300901,300901.SZ,英伟达概念;多模态AI;人民币贬值受益;虚拟数字人;三胎概念;AIGC概念;东数西算(算力);新疆振兴;融资融券,9,33
001209,001209.SZ,三胎概念;IP经济(谷子经济);跨境电商;粤港澳大湾区;数字经济,5,33
002702,002702.SZ,网红经济;预制菜;人造肉;福建自贸区;海峡两岸,5,33
300315,300315.SZ,手机游戏;网络游戏;文化传媒概念;AIGC概念;AI应用;抖音概念(字节概念);百度概念;IP经济(谷子经济);职业教育;虚拟现实;人工智能;英伟达概念;深股通;融资融券,14,33
300701,300701.SZ,小米概念;机器视觉;传感器;智能家居;安防;物联网;股权转让(并购重组),7,33
002490,002490.SZ,页岩气;天然气;氢能源;国企改革;摘帽;深股通;海工装备;股权转让(并购重组),8,33
002687,002687.SZ,创投,1,33
000517,000517.SZ,物业管理;建筑节能;长三角一体化;深股通;融资融券,5,33
002530,002530.SZ,数字货币;区块链;互联网金融;鸿蒙概念;AI应用;数据要素;数字经济;智慧政务;财税数字化;信创;AIGC概念;虚拟数字人;AI智能体;ERP概念;华为鲲鹏;ChatGPT概念;百度概念;人工智能;养老概念;智慧城市;跨境电商;云计算;华为概念;机器人概念;比亚迪概念;深股通;融资融券,27,33
301295,301295.SZ,智能家居;专精特新;光伏概念;小米概念;智能电网;新能源汽车;汽车电子;融资融券,8,33
920429,920429.BJ,军民融合;人工智能;AI应用;预制菜;职业教育;体育产业;京津冀一体化;网红经济;数字经济;融资融券;DeepSeek概念,11,151
603032,603032.SH,固态电池;锂电池概念;比亚迪概念;减速器;机器人概念;西部大开发;新疆振兴;融资融券,8,17
300488,300488.SZ,航空发动机;工业母机;军民融合;专精特新;减速器;人形机器人;比亚迪概念;机器人概念;长三角一体化;共同富裕示范区;深股通,11,33
920124,920124.BJ,人形机器人;粤港澳大湾区;新能源汽车;新股与次新股;融资融券,5,151
002190,002190.SZ,成飞概念;大飞机;军工;无人机;低空经济;航空发动机;商业航天;长安汽车概念;华为汽车;新能源汽车;专精特新;国企改革;西部大开发;储能;锂电池概念;融资融券;深股通,17,33
300713,300713.SZ,智慧灯杆;智能电网;换电概念;数据中心;充电桩;高压快充;柔性直流输电;储能;粤港澳大湾区;军工;光伏概念;比亚迪概念;新能源汽车;PCB概念;特斯拉概念;锂电池概念,16,33
002458,002458.SZ,养鸡;猪肉;乳业;回购增持再贷款概念;深股通;融资融券,6,33
002787,002787.SZ,锂电池概念;长三角一体化;食品安全;液冷服务器;2025年报预增;芯片概念;创投;海峡两岸,8,33
002086,002086.SZ,预制菜;食品安全;基因测序;猴痘概念;幽门螺杆菌概念;医疗器械概念;CRO概念;人民币贬值受益;深股通,9,33
300972,300972.SZ,乳业;农业种植;IP经济(谷子经济);海峡两岸;乡村振兴;土地流转;2025年报预增;股权转让(并购重组);深股通;融资融券,10,33
301192,301192.SZ,专精特新;新能源汽车;融资融券,3,33
000605,000605.SZ,污水处理;PPP概念;固废处理;雄安新区;养老概念;国企改革;创投;京津冀一体化,8,33
300947,300947.SZ,租售同权;物业管理;IP经济(谷子经济);旅游概念;AI应用;ChatGPT概念;元宇宙;新型城镇化;建筑节能;人工智能;DeepSeek概念;空间计算;融资融券,13,33
301386,301386.SZ,智能电网;光伏概念;物联网;高铁;专精特新;无人驾驶;融资融券,7,33
301539,301539.SZ,飞行汽车(eVTOL);专精特新;新能源汽车;低空经济;比亚迪概念;商业航天;融资融券,7,33
600936,600936.SH,文化传媒概念;AI应用;鸿蒙概念;智慧政务;AI智能体;DeepSeek概念;数字乡村;机器人概念;乡村振兴;无人机;西部大开发;5G;国企改革;股权转让(并购重组);沪股通;融资融券,16,17
600962,600962.SH,芯片概念;人民币贬值受益;中芯国际概念;房屋检测;工业互联网;国企改革;智慧城市;央企国企改革;沪股通;股权转让(并购重组),10,17
301378,301378.SZ,AIGC概念;AI应用;ChatGPT概念;智慧政务;华为鲲鹏;腾讯概念;华为昇腾;AI智能体;阿里巴巴概念;信创;数据要素;鸿蒙概念;数字经济;人工智能;DeepSeek概念;化债概念(AMC概念);融资融券,17,33
600560,600560.SH,新型工业化;工业互联网;国企改革;央企国企改革,4,17
688365,688365.SH,小红书概念;智谱AI;AIGC概念;云办公;拼多多概念;ChatGPT概念;财税数字化;抖音概念(字节概念);云计算;AI应用;AI智能体;阿里巴巴概念;ERP概念;DeepSeek概念;人工智能;数字经济;跨境电商;沪股通;融资融券,19,17
688513,688513.SH,创新药;仿制药一致性评价;智能医疗;西部大开发;沪股通;融资融券,6,17
300220,300220.SZ,无人零售;IP经济(谷子经济);元宇宙;专精特新;人民币贬值受益;数据确权;区块链;NFT概念;高端装备;3D打印,10,33
002292,002292.SZ,文化传媒概念;手机游戏;NFT概念;网络游戏;虚拟数字人;IP经济(谷子经济);ChatGPT概念;多模态AI;元宇宙;腾讯概念;独角兽概念;虚拟现实;人工智能;跨境电商;三胎概念;智能穿戴;乡村振兴;回购增持再贷款概念;深股通;融资融券,20,33
920580,920580.BJ,锂电池概念;2025年报预增;硅能源;融资融券;第三代半导体;专精特新;钠离子电池,7,151
603869,603869.SH,ST板块;物联网;华为概念;ETC;智慧城市;人工智能;数字经济;西部大开发;DeepSeek概念;多模态AI;算力租赁,11,22
001965,001965.SZ,同花顺中特估100;参股券商;PPP概念;国企改革;土壤修复;央企国企改革;深股通;京津冀一体化;智慧城市;数据要素;回购增持再贷款概念;融资融券,12,33
920087,920087.BJ,乡村振兴;粮食概念;农业种植;大豆;玉米;融资融券;国企改革;转基因,8,151
300528,300528.SZ,短剧游戏;文化传媒概念;国企改革;深股通,4,33
301491,301491.SZ,注册制次新股;人民币贬值受益;智能家居;人工智能;物联网;智能音箱;智能穿戴;消费电子概念;深股通;新股与次新股;融资融券,11,33
300960,300960.SZ,高铁;电力物联网;物联网;智能电网;充电桩;储能;光伏概念;超级电容;绿色电力;芯片概念;股权转让(并购重组);融资融券,12,33
920016,920016.BJ,融资融券,1,151
301088,301088.SZ,融资融券,1,33
000919,000919.SZ,高压氧舱;仿制药一致性评价;创新药;民营医院;医美概念;养老概念;医疗器械概念;创投;国企改革,9,33
600153,600153.SH,高股息精选;白酒概念;物业管理;国企改革;新型城镇化;沪股通;融资融券;一带一路;金属铜;福建自贸区;海峡两岸;DeepSeek概念;光伏概念;小米汽车;新能源汽车,15,17
002471,002471.SZ,航空发动机;大飞机;军民融合;商业航天;柔性直流输电;军工;智能电网;核电;海工装备;低空经济;无人机;水利;数字经济;光伏概念;高端装备;风电;充电桩;机器人概念;东数西算(算力);创投;一带一路;数据中心;石墨烯;深股通;融资融券,25,33
920180,920180.BJ,医疗器械概念;新股与次新股;融资融券,3,151
920675,920675.BJ,页岩气;融资融券;固废处理;西部大开发;天然气;专精特新,6,151
603716,603716.SH,细胞免疫治疗;创新药;生物疫苗;智能医疗;医疗器械概念;养老概念;DRG/DIP;脑机接口;AI应用;人工智能;医疗废物处理;DeepSeek概念;鸿蒙概念;固废处理;网络安全;数据安全;信创;华为概念;沪股通,19,17
300844,300844.SZ,AIGC概念;百度概念;元宇宙;人工智能;粤港澳大湾区;DeepSeek概念;新型城镇化;旅游概念;雄安新区;乡村振兴;融资融券,11,33
601607,601607.SH,医药电商;仿制药一致性评价;生物疫苗;创新药;上海国企改革;国企改革;医疗器械概念;沪股通;融资融券;上海自贸区,10,17
601678,601678.SH,环氧丙烷;煤化工概念;消毒剂;氟化工概念;氢能源;回购增持再贷款概念;锂电池概念;参股银行;参股保险;燃料电池;沪股通;融资融券,12,17
002979,002979.SZ,人形机器人;新型工业化;小米概念;富士康概念;比亚迪概念;芯片概念;机器人概念;华为概念;专精特新;宁德时代概念;低空经济;高端装备;光伏概念;深股通,14,33
300426,300426.SZ,短剧游戏;文化传媒概念;NFT概念;IP经济(谷子经济);AIGC概念;抖音概念(字节概念);AI应用;阿里巴巴概念;DeepSeek概念;人工智能;国企改革,11,33
300968,300968.SZ,小米概念;机器人概念;智能家居;虚拟现实;华为概念;智能穿戴;AI手机;消费电子概念;智能音箱;粤港澳大湾区;无人机;MR(混合现实);柔性屏(折叠屏);AI眼镜;人民币贬值受益;卫星导航;新型烟草(电子烟);商业航天;富士康概念;医美概念;一带一路;深股通;融资融券,23,33
603015,603015.SH,同花顺新质50;新型工业化;可控核聚变;芯片概念;物联网;机器人概念;工业母机;工业互联网;MCU芯片;人工智能;光伏概念;核电;智能电网;海峡两岸;充电桩;储能;风电;虚拟电厂;沪股通;融资融券,20,17
001360,001360.SZ,黄金概念;金属回收;锂电池概念;雅下水电概念;一带一路;固废处理;高端装备;专精特新;机器视觉;融资融券,10,33
002593,002593.SZ,装配式建筑;新型城镇化;中俄贸易概念;海峡两岸;福建自贸区;一带一路;机器人概念;比亚迪概念;2025年报预增,9,33
688228,688228.SH,Sora概念(文生视频);华为昇腾;财税数字化;AI语料;ChatGPT概念;云计算;数据安全;多模态AI;信创;AIGC概念;语音技术;华为鲲鹏;智慧政务;东数西算(算力);虚拟数字人;元宇宙;AI智能体;AI应用;卫星导航;虚拟现实;数据要素;华为概念;知识产权保护;人工智能;DeepSeek概念;专精特新;文化传媒概念;虚拟电厂;沪股通;股权转让(并购重组);融资融券,31,17
300788,300788.SZ,知识产权保护;抖音概念(字节概念);文化传媒概念;AIGC概念;元宇宙;百度概念;IP经济(谷子经济);AI应用;AI智能体;数据要素;职业教育;人工智能;DeepSeek概念;三胎概念;国企改革;深股通;中字头股票,17,33
920221,920221.BJ,新能源汽车;专精特新;高压快充;融资融券;减速器,5,151
600320,600320.SH,央企国企改革;海工装备;核电;风电;一带一路;国企改革;自由贸易港;高端装备;海峡两岸;机器人概念;融资融券;沪股通,12,17
600108,600108.SH,玉米;粮食概念;土地流转;农业种植;代糖概念;乡村振兴;西部大开发;国企改革;啤酒概念;回购增持再贷款概念;参股券商;水利;跨境电商;融资融券;沪股通,15,17
002399,002399.SZ,创新药;生物疫苗;CRO概念;人民币贬值受益;深股通;融资融券,6,33
300542,300542.SZ,数字货币;跨境支付(CIPS);互联网金融;区块链;鸿蒙概念;Web3.0;NFT概念;AI应用;信创;数据要素;华为鲲鹏;华为欧拉;财税数字化;虚拟数字人;网络安全;百度概念;人工智能;元宇宙;智慧城市;DeepSeek概念;华为昇腾;云计算;华为概念;低空经济;同花顺新质50;军工信息化;军工;华为海思概念股;一带一路;军民融合;数据中心;商业航天;深股通;股权转让(并购重组),34,33
600810,600810.SH,国企改革;回购增持再贷款概念;光伏建筑一体化;军工;股权转让(并购重组);沪股通;融资融券,7,17
300343,300343.SZ,PVDF概念;氟化工概念;锂电池概念;ST板块;宁德时代概念;钠离子电池;固态电池;消毒剂;比亚迪概念;建筑节能,10,33
603983,603983.SH,合成生物;重组蛋白;DeepSeek概念;沪股通,4,17
688484,688484.SH,汽车芯片;MCU芯片;AI手机;芯片概念;智能座舱;AI眼镜;小米概念;汽车电子;传感器;智能穿戴;消费电子概念;无线充电;阿里巴巴概念;机器人概念;液冷服务器;人民币贬值受益;锂电池概念;储能;沪股通;融资融券,20,17
301275,301275.SZ,电子纸;人工智能;专精特新;数字经济;机器人概念;海峡两岸;物联网;人民币贬值受益;云计算;光伏概念;芯片概念;消费电子概念;储能;深股通;融资融券,15,33
603370,603370.SH,家用电器;注册制次新股;比亚迪概念;新能源汽车;机器人概念;专精特新;工业母机;储能;液冷服务器;新股与次新股;融资融券,11,17
002701,002701.SZ,啤酒概念;预制菜;冰雪产业;工业大麻;体育产业;足球概念;京津冀一体化;一带一路;锂电池概念;虚拟数字人;人工智能;深股通;融资融券;新能源汽车;储能;股权转让(并购重组),16,33
