股票代码,所属概念数量,code,所属概念,market_code
600523.SH,23,600523,成飞概念;军民融合;航空发动机;军工;低空经济;高端装备;汽车热管理;华为汽车;传感器;长安汽车概念;小米汽车;新能源汽车;比亚迪概念;汽车电子;小米概念;华为概念;央企国企改革;储能;国企改革;西部大开发;华为数字能源;融资融券;沪股通,17
603010.SH,8,603010,磷化工;新能源汽车;比亚迪概念;合成生物;锂电池概念;芯片概念;融资融券;沪股通,17
300907.SZ,6,300907,家用电器;新型工业化;机器人概念;新能源汽车;人民币贬值受益;融资融券,33
003041.SZ,5,003041,人民币贬值受益;共同富裕示范区;一带一路;2025年报预增;股权转让(并购重组),33
002456.SZ,28,002456,星闪概念;人脸识别;虚拟现实;车联网(车路协同);智能家居;柔性屏(折叠屏);MR(混合现实);长安汽车概念;元宇宙;智能座舱;智慧城市;机器视觉;无人驾驶;AI眼镜;小米概念;华为概念;机器人概念;人形机器人;传感器;消费电子概念;OLED;汽车电子;毫米波雷达;海峡两岸;医疗器械概念;深股通;融资融券;股权转让(并购重组),33
300265.SZ,14,300265,柔性直流输电;特高压;成飞概念;智能电网;大飞机;军民融合;商业航天;光纤概念;军工;海工装备;风电;光伏概念;5G;机器人概念,33
920006.BJ,7,920006,军民融合;航空发动机;专精特新;融资融券;军工;无人机;减速器,151
603856.SH,9,603856,新疆振兴;地下管网;抽水蓄能;乡村振兴;新型城镇化;水利;氢能源;一带一路;军工,17
600477.SH,11,600477,HJT电池;钙钛矿电池;建筑节能;光伏建筑一体化;雄安新区;工业互联网;装配式建筑;一带一路;储能;沪股通;融资融券,17
002933.SZ,11,002933,军民融合;军工;无人机;高端装备;机器人概念;人形机器人;海工装备;专精特新;京津冀一体化;国企改革;2025年报预增,33
300673.SZ,2,300673,宠物经济;人民币贬值受益,33
920039.BJ,9,920039,人工智能;碳交易;国企改革;新型城镇化;军工;数据要素;区块链;融资融券;碳中和,151
002389.SZ,15,002389,军民融合;军工;无人机;低空经济;碳纤维;央企国企改革;柔性屏(折叠屏);MiniLED;人工智能;光伏概念;智能物流;国企改革;人民币贬值受益;深股通;融资融券,33
300600.SZ,12,300600,国产航母;军民融合;军工;商业航天;海工装备;机器人概念;专精特新;核电;国企改革;风电;储能;摘帽,33
600999.SH,5,600999,证金持股;沪股通;融资融券;国企改革;央企国企改革,17
600096.SH,13,600096,磷化工;化肥;氟化工概念;煤化工概念;煤炭概念;锂电池概念;碳中和;西部大开发;国企改革;乡村振兴;高股息精选;融资融券;沪股通,17
600354.SH,10,600354,转基因;玉米;粮食概念;农业种植;生态农业;供销社;乡村振兴;西部大开发;国企改革;融资融券,17
300230.SZ,11,300230,宠物经济;人民币贬值受益;一带一路;智能物流;长三角一体化;智能家居;长安汽车概念;机器人概念;小米概念;3D打印;无人机,33
000665.SZ,23,000665,在线教育;文化传媒概念;数据确权;元宇宙;国资云;数字乡村;智慧政务;数据要素;AI智能体;腾讯概念;智慧城市;短剧游戏;人工智能;云计算;算力租赁;虚拟现实;华为概念;物业管理;国企改革;数据中心;5G;深股通;融资融券,33
600358.SH,15,600358,ST板块;国企改革;露营经济;跨境电商;体育产业;旅游概念;网红经济;股权转让(并购重组);虚拟现实;电子竞技;文化传媒概念;腾讯概念;网络游戏;小红书概念;快手概念,22
603323.SH,3,603323,融资融券;长三角一体化;沪股通,17
002053.SZ,12,002053,超超临界发电;绿色电力;天然气;页岩气;风电;钠离子电池;国企改革;储能;西部大开发;证金持股;深股通;融资融券,33
688391.SH,10,688391,汽车芯片;MCU芯片;芯片概念;消费电子概念;专精特新;电力物联网;充电桩;智能电网;储能;融资融券,17
600612.SH,7,600612,黄金概念;小金属概念;国企改革;IP经济(谷子经济);沪股通;融资融券;AI眼镜,17
002067.SZ,12,002067,机器人概念;托育服务;光伏建筑一体化;烟草;数字孪生;长三角一体化;创投;数字经济;一带一路;绿色电力;深股通;融资融券,33
300522.SZ,8,300522,染料;光刻胶;固态电池;PCB概念;石墨烯;5G;储能;股权转让(并购重组),33
920395.BJ,6,920395,融资融券;华为概念;安防;消费电子概念;华为手机;小米概念,151
300175.SZ,8,300175,工业大麻;ST板块;冷链物流;土地流转;人民币贬值受益;数字经济;数据中心;期货概念,33
688802.SH,9,688802,科创次新股;先进封装;芯片概念;注册制次新股;东数西算(算力);人工智能;信创;新股与次新股;融资融券,17
300718.SZ,10,300718,人形机器人;特斯拉概念;汽车热管理;机器人概念;专精特新;长三角一体化;核电;风电;融资融券;深股通,33
002646.SZ,7,002646,白酒概念;粮食概念;乡村振兴;西部大开发;虚拟数字人;融资融券;深股通,33
301381.SZ,9,301381,ERP概念;人工智能;DeepSeek概念;跨境电商;AI应用;智能物流;人民币贬值受益;深股通;融资融券,33
002995.SZ,25,002995,快手概念;小红书概念;拼多多概念;短剧游戏;Web3.0;虚拟数字人;文化传媒概念;云办公;AIGC概念;抖音概念(字节概念);财税数字化;腾讯概念;AI智能体;元宇宙;百度概念;IP经济(谷子经济);阿里巴巴概念;区块链;人工智能;DeepSeek概念;数字经济;预制菜;虚拟现实;京津冀一体化;AI应用,33
300547.SZ,19,300547,液冷服务器;成飞概念;汽车热管理;小米汽车;数据中心;无人机;军工;比亚迪概念;新能源汽车;军民融合;华为汽车;飞行汽车(eVTOL);华为概念;低空经济;长安汽车概念;储能;氢能源;西部大开发;深股通,33
605066.SH,17,605066,智能电网;电力物联网;风电;充电桩;碳中和;储能;光伏概念;工业互联网;数据中心;物联网;机器人概念;智能家居;东数西算(算力);人工智能;AI智能体;虚拟数字人;AI应用,17
002232.SZ,41,002232,车联网(车路协同);智慧城市;网络安全;智慧政务;国资云;信创;数据安全;数字经济;EDR概念;华为鲲鹏;数据要素;国产操作系统;算力租赁;DeepSeek概念;卫星导航;AI智能体;京津冀一体化;人工智能;百度概念;元宇宙;阿里巴巴概念;ERP概念;低空经济;MLOps概念;华为概念;无人驾驶;虚拟现实;乡村振兴;工业互联网;飞行汽车(eVTOL);数据中心;国企改革;华为汽车;央企国企改革;一带一路;汽车电子;新能源汽车;充电桩;股权转让(并购重组);融资融券;深股通,33
300375.SZ,12,300375,传感器;长安汽车概念;华为汽车;小米汽车;比亚迪概念;小米概念;新能源汽车;汽车热管理;京津冀一体化;储能;宁德时代概念;百度概念,33
920699.BJ,5,920699,华为概念;融资融券;家用电器;比亚迪概念;东数西算(算力),151
601881.SH,6,601881,证金持股;沪股通;融资融券;国企改革;同花顺中特估100;中字头股票,17
920187.BJ,2,920187,新股与次新股;融资融券,151
600203.SH,23,600203,智慧灯杆;无人机;小米概念;机器人概念;智能音箱;智能穿戴;智能座舱;海峡两岸;卫星导航;智能家居;华为概念;5G;柔性屏(折叠屏);消费电子概念;汽车电子;福建自贸区;无线耳机;华为手机;MiniLED;抖音概念(字节概念);国企改革;融资融券;沪股通,17
688298.SH,15,688298,禽流感;芬太尼;猴痘概念;动物疫苗;生物疫苗;肝炎概念;基因测序;宠物经济;医疗器械概念;智能医疗;食品安全;回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,17
300316.SZ,15,300316,BC电池;TOPCON电池;光伏概念;第三代半导体;培育钻石;先进封装;芯片概念;新型工业化;AI眼镜;消费电子概念;存储芯片;智能物流;数字经济;深股通;融资融券,33
605339.SH,3,605339,乳业;海峡两岸;沪股通,17
300685.SZ,9,300685,创新药;基因测序;医疗器械概念;智能医疗;专精特新;海峡两岸;福建自贸区;深股通;融资融券,33
688085.SH,7,688085,智能医疗;医疗器械概念;2025年报预增;专精特新;机器人概念;沪股通;融资融券,17
603712.SH,16,603712,军工信息化;军民融合;卫星导航;商业航天;军工;大飞机;无人机;6G概念;DeepSeek概念;高铁;京津冀一体化;一带一路;回购增持再贷款概念;国企改革;融资融券;沪股通,17
002165.SZ,6,002165,环氧丙烷;水泥概念;建筑节能;医疗器械概念;深股通;融资融券,33
600867.SH,7,600867,创新药;合成生物;重组蛋白;减肥药;回购增持再贷款概念;沪股通;融资融券,17
920832.BJ,4,920832,环氧丙烷;氢能源;融资融券;煤化工概念,151
300118.SZ,14,300118,钙钛矿电池;HJT电池;TOPCON电池;硅能源;商业航天;光伏建筑一体化;光伏概念;储能;华为概念;绿色电力;共同富裕示范区;乡村振兴;深股通;融资融券,33
300224.SZ,13,300224,稀土永磁;小金属概念;消费电子概念;人形机器人;低空经济;新能源汽车;2025年报预增;机器人概念;高压快充;家用电器;绿色电力;深股通;融资融券,33
301062.SZ,6,301062,食品安全;高压快充;光伏概念;DeepSeek概念;商业航天;融资融券,33
002966.SZ,4,002966,国企改革;移动支付;融资融券;深股通,33
300950.SZ,8,300950,人民币贬值受益;专精特新;固废处理;碳中和;氢能源;煤化工概念;股权转让(并购重组);融资融券,33
002767.SZ,11,002767,新型工业化;传感器;水利;机器人概念;物联网;芯片概念;华为概念;毫米波雷达;智慧城市;DeepSeek概念;量子科技,33
003026.SZ,5,003026,汽车电子;芯片概念;传感器;2025年报预增;硅能源,33
300897.SZ,14,300897,专精特新;传感器;净水概念;污水处理;工业互联网;物联网;水利;地下管网;华为概念;智慧城市;DeepSeek概念;数据要素;股权转让(并购重组);融资融券,33
300515.SZ,7,300515,专精特新;机器人概念;物联网;工业互联网;电力物联网;固废处理;碳中和,33
603866.SH,3,603866,绿色电力;沪股通;融资融券,17
002393.SZ,15,002393,仿制药一致性评价;流感;阿尔茨海默概念;肝炎概念;维生素;创新药;合成生物;国企改革;核污染防治;京津冀一体化;专精特新;2025年报预增;短剧游戏;融资融券;深股通,33
002441.SZ,13,002441,智能电网;风电;充电桩;核电;新能源汽车;机器人概念;宁德时代概念;数据中心;物联网;数字经济;职业教育;深股通;融资融券,33
002717.SZ,35,002717,特色小镇;土壤修复;PPP概念;预制菜;固废处理;污水处理;新型城镇化;旅游概念;乡村振兴;雄安新区;ST板块;横琴新区;国企改革;水利;农业种植;IP经济(谷子经济);光伏概念;新疆振兴;网红经济;一带一路;粤港澳大湾区;数字经济;智慧城市;人工智能;文化传媒概念;虚拟数字人;华为概念;元宇宙;数据确权;ChatGPT概念;腾讯概念;虚拟现实;数字水印;AIGC概念;MR(混合现实),33
002269.SZ,6,002269,三胎概念;IP经济(谷子经济);参股银行;上海自贸区;深股通;融资融券,33
001277.SZ,5,001277,农机;数据中心;新型工业化;煤炭概念;融资融券,33
688798.SH,18,688798,MCU芯片;汽车芯片;芯片概念;AI眼镜;小米概念;消费电子概念;智能穿戴;5G;专精特新;比亚迪概念;华为概念;物联网;机器人概念;人民币贬值受益;卫星导航;抖音概念(字节概念);融资融券;沪股通,17
002612.SZ,14,002612,网红经济;三胎概念;IP经济(谷子经济);C2M概念;民营医院;毛发医疗;医美概念;医疗器械概念;虚拟数字人;牙科医疗;中韩自贸区;2025年报预增;融资融券;深股通,33
002303.SZ,11,002303,预制菜;人造肉;工业大麻;一带一路;绿色电力;高股息精选;海峡两岸;区块链;军民融合;深股通;融资融券,33
603235.SH,3,603235,维生素;人民币贬值受益;沪股通,17
601108.SH,7,601108,期货概念;蚂蚁集团概念;区块链;国企改革;共同富裕示范区;沪股通;融资融券,17
300132.SZ,5,300132,三胎概念;海峡两岸;合成生物;消毒剂;2025年报预增,33
601026.SH,13,601026,丙烯酸;碳纤维;注册制次新股;风电;海工装备;储能;锂电池概念;光伏概念;专精特新;新能源汽车;芯片概念;新股与次新股;融资融券,17
603137.SH,5,603137,装配式建筑;新型城镇化;建筑节能;光伏建筑一体化;融资融券,17
002048.SZ,17,002048,PEEK材料;人形机器人;小米汽车;特斯拉概念;华为汽车;新能源汽车;比亚迪概念;汽车电子;小米概念;长安汽车概念;宁德时代概念;智能座舱;机器人概念;一带一路;回购增持再贷款概念;深股通;融资融券,33
600850.SH,56,600850,卫星导航;商业航天;华为盘古;华为昇腾;华为鲲鹏;数据安全;云计算;多模态AI;智慧政务;网络安全;信创;车联网(车路协同);大飞机;AI智能体;数据要素;数字乡村;人脸识别;ChatGPT概念;数字孪生;低空经济;智慧城市;国资云;东数西算(算力);阿里巴巴概念;AIGC概念;腾讯概念;DeepSeek概念;虚拟数字人;人工智能;数字经济;物联网;互联网金融;华为概念;WiFi 6;跨境支付(CIPS);工业互联网;职业教育;无人驾驶;新型工业化;智能医疗;人形机器人;机器人概念;短剧游戏;数据中心;核电;水利;液冷服务器;智能电网;央企国企改革;乡村振兴;回购增持再贷款概念;国企改革;光刻机;AI应用;沪股通;融资融券,17
002133.SZ,8,002133,物业管理;农业种植;乡村振兴;粮食概念;养老概念;玉米;互联网金融;机器人概念,33
600559.SH,5,600559,白酒概念;国企改革;京津冀一体化;沪股通;融资融券,17
603355.SH,7,603355,净水概念;家用电器;人民币贬值受益;新能源汽车;机器人概念;沪股通;融资融券,17
301008.SZ,9,301008,减速器;人形机器人;传感器;机器人概念;家用电器;专精特新;新能源汽车;智能家居;融资融券,33
300957.SZ,12,300957,三胎概念;医美概念;医疗器械概念;跨境电商;创新药;智能医疗;创投;人工智能;西部大开发;AI应用;深股通;融资融券,33
301277.SZ,9,301277,流感;仿制药一致性评价;合成生物;幽门螺杆菌概念;创新药;CRO概念;减肥药;深股通;融资融券,33
002045.SZ,29,002045,人工智能;创投;元宇宙;智能家居;智慧政务;NFT概念;百度概念;虚拟现实;家用电器;ChatGPT概念;智能音箱;华为概念;粤港澳大湾区;人民币贬值受益;智能穿戴;无人机;AI眼镜;新能源汽车;无线耳机;消费电子概念;新型烟草(电子烟);储能;锂电池概念;苹果概念;宁德时代概念;固态电池;PCB概念;深股通;融资融券,33
