market_code,股票代码,所属概念数量,所属概念,code
17,688216.SH,12,汽车芯片;MCU芯片;存储芯片;先进封装;芯片概念;消费电子概念;5G;第三代半导体;传感器;专精特新;粤港澳大湾区;融资融券,688216
17,603013.SH,14,长安汽车概念;比亚迪概念;传感器;专精特新;新能源汽车;汽车热管理;汽车电子;储能;燃料电池;中俄贸易概念;一带一路;氢能源;国企改革;沪股通,603013
151,920145.BJ,7,碳中和;污水处理;高端装备;汽车电子;传感器;芯片概念;融资融券,920145
17,603166.SH,12,减速器;人形机器人;机器人概念;比亚迪概念;专精特新;新能源汽车;农机;AI应用;2025年报预增;西部大开发;融资融券;沪股通,603166
17,601901.SH,6,期货概念;证金持股;互联网金融;沪股通;融资融券;2025年报预增,601901
151,920066.BJ,5,染料;新能源汽车;专精特新;家用电器;融资融券,920066
33,000539.SZ,15,超超临界发电;绿色电力;风电;国资云;东数西算(算力);储能;光伏概念;参股保险;粤港澳大湾区;国企改革;期货概念;海工装备;创投;深股通;融资融券,000539
17,603298.SH,9,同花顺出海50;人形机器人;机器人概念;新能源汽车;智能物流;5G;宁德时代概念;沪股通;融资融券,603298
17,601689.SH,22,人形机器人;同花顺新质50;新型工业化;特斯拉概念;汽车热管理;一体化压铸;智能座舱;华为汽车;小米汽车;比亚迪概念;机器人概念;无人驾驶;汽车电子;小米概念;中国AI 50;新能源汽车;英伟达概念;液冷服务器;数据中心;同花顺出海50;沪股通;融资融券,601689
17,601398.SH,6,高股息精选;同花顺中特估100;证金持股;沪股通;融资融券;跨境支付(CIPS),601398
17,601236.SH,6,期货概念;国企改革;西部大开发;2025年报预增;沪股通;融资融券,601236
33,300181.SZ,7,医药电商;创新药;细胞免疫治疗;共同富裕示范区;独角兽概念;融资融券;深股通,300181
33,002245.SZ,20,钠离子电池;固态电池;锂电池概念;金属镍;储能;两轮车;MiniLED;数据中心;芯片概念;深股通;一带一路;小米概念;创投;海峡两岸;人形机器人;智能家居;机器人概念;飞行汽车(eVTOL);无人机;融资融券,002245
33,002434.SZ,17,减速器;农机;一体化压铸;人形机器人;机器人概念;新能源汽车;比亚迪概念;工业互联网;高端装备;回购增持再贷款概念;储能;碳中和;虚拟电厂;绿色电力;碳交易;深股通;融资融券,002434
17,688252.SH,11,智能音箱;智能穿戴;芯片概念;消费电子概念;电子纸;抖音概念(字节概念);海峡两岸;人民币贬值受益;高压快充;沪股通;融资融券,688252
17,605277.SH,16,汽车电子;消费电子概念;5G;铜缆高速连接;华为概念;新能源汽车;机器人概念;液冷服务器;东数西算(算力);数据中心;F5G概念;光伏概念;充电桩;储能;融资融券;沪股通,605277
17,601200.SH,14,生物质能发电;碳交易;医疗废物处理;绿色电力;PPP概念;固废处理;土壤修复;国企改革;污水处理;垃圾分类;上海国企改革;上海自贸区;沪股通;融资融券,601200
33,002137.SZ,20,物联网;抖音概念(字节概念);区块链;华为概念;智能穿戴;无线耳机;智能家居;数字经济;汽车电子;消费电子概念;粤港澳大湾区;芯片概念;5G;文化传媒概念;新能源汽车;人民币贬值受益;先进封装;网红经济;光伏概念;深股通,002137
17,601825.SH,4,高股息精选;跨境支付(CIPS);融资融券;沪股通,601825
33,001313.SZ,7,合成生物;乡村振兴;粤港澳大湾区;数据要素;预制菜;一带一路;深股通,001313
17,603757.SH,14,液冷服务器;数据中心;商业航天;空气能热泵;新能源汽车;专精特新;储能;核电;高端装备;海工装备;燃料电池;氢能源;水利;沪股通,603757
151,920378.BJ,6,人形机器人;机器人概念;新能源汽车;特斯拉概念;专精特新;融资融券,920378
17,601166.SH,6,高股息精选;沪股通;融资融券;跨境支付(CIPS);福建自贸区;海峡两岸,601166
33,001330.SZ,12,短剧游戏;Sora概念(文生视频);文化传媒概念;IP经济(谷子经济);AIGC概念;抖音概念(字节概念);AI应用;腾讯概念;阿里巴巴概念;西部大开发;新疆振兴;深股通,001330
17,600900.SH,13,同花顺中特估100;高股息精选;同花顺漂亮100;沪股通;融资融券;参股银行;国企改革;央企国企改革;绿色电力;水利;创投;核电;储能,600900
151,920425.BJ,10,2025年报预增;MiniLED;消费电子概念;机器人概念;苹果概念;融资融券;AI眼镜;西部大开发;专精特新;机器视觉,920425
33,300211.SZ,9,血氧仪;人工智能;智能穿戴;物联网;医疗器械概念;消费电子概念;传感器;芯片概念;ST板块,300211
17,600499.SH,15,盐湖提锂;锂电池概念;宁德时代概念;储能;同花顺出海50;新型工业化;光伏建筑一体化;人民币贬值受益;高端装备;机器人概念;充电桩;一带一路;海工装备;沪股通;融资融券,600499
151,920270.BJ,6,人民币贬值受益;特斯拉概念;军工;机器人概念;专精特新;融资融券,920270
33,300922.SZ,5,军工;高端装备;专精特新;京津冀一体化;融资融券,300922
17,600025.SH,11,绿色电力;央企国企改革;风电;国企改革;同花顺漂亮100;沪股通;西部大开发;水利;DeepSeek概念;华为概念;融资融券,600025
17,601456.SH,6,互联网金融;国企改革;2025年报预增;股权转让(并购重组);融资融券;沪股通,601456
151,920508.BJ,7,融资融券;机器人概念;物联网;固态电池;智能电网;特高压;无人机,920508
33,300825.SZ,37,减速器;数字经济;新型工业化;数据要素;AI智能体;智谱AI;人工智能;数字孪生;车联网(车路协同);智能物流;多模态AI;虚拟现实;农机;长安汽车概念;DeepSeek概念;人形机器人;机器人概念;低空经济;华为汽车;飞行汽车(eVTOL);京津冀一体化;比亚迪概念;换电概念;华为概念;无人驾驶;新能源汽车;智能座舱;算力租赁;乡村振兴;汽车电子;东数西算(算力);燃料电池;英伟达概念;芯片概念;汽车芯片;融资融券;深股通,300825
17,605177.SH,3,合成生物;阿尔茨海默概念;仿制药一致性评价,605177
33,002736.SZ,5,高股息精选;深圳国企改革;国企改革;融资融券;深股通,002736
33,301188.SZ,3,医疗器械概念;回购增持再贷款概念;融资融券,301188
33,301388.SZ,6,充电桩;光伏概念;物联网;专精特新;传感器;融资融券,301388
33,301468.SZ,6,核电;海工装备;人民币贬值受益;垃圾分类;回购增持再贷款概念;融资融券,301468
151,920111.BJ,4,共同富裕示范区;专精特新;融资融券;新能源汽车,920111
33,002796.SZ,8,共封装光学(CPO);6G概念;5G;军工;储能;一带一路;医疗器械概念;融资融券,002796
17,600660.SH,9,证金持股;同花顺漂亮100;同花顺出海50;沪股通;融资融券;福建自贸区;特斯拉概念;小米汽车;光伏概念,600660
17,688279.SH,5,芯片概念;机器人概念;新能源汽车;沪股通;融资融券,688279
151,920163.BJ,5,可降解塑料;融资融券;京津冀一体化;人民币贬值受益;工业互联网,920163
33,300286.SZ,12,虚拟电厂;电力物联网;智能电网;充电桩;数据中心;储能;安防;华为概念;专精特新;传感器;人工智能;深股通,300286
33,000301.SZ,11,环氧丙烷;煤化工概念;POE胶膜;同花顺漂亮100;回购增持再贷款概念;深股通;锂电池概念;碳纤维;光伏概念;工业互联网;融资融券,000301
151,920837.BJ,7,氢能源;燃料电池;融资融券;国企改革;西部大开发;专精特新;农机,920837
17,600886.SH,8,同花顺中特估100;证金持股;绿色电力;抽水蓄能;央企国企改革;国企改革;沪股通;融资融券,600886
17,603602.SH,24,AIGC概念;数据要素;AI应用;车联网(车路协同);抖音概念(字节概念);数字经济;百度概念;阿里巴巴概念;腾讯概念;智慧城市;小红书概念;华为概念;短剧游戏;东数西算(算力);低空经济;跨境电商;无人机;算力租赁;智慧灯杆;5G;飞行汽车(eVTOL);苹果概念;充电桩;融资融券,603602
33,301273.SZ,6,新型工业化;专精特新;芯片概念;低空经济;稀土永磁;融资融券,301273
33,002806.SZ,11,汽车热管理;新能源汽车;高压快充;无人驾驶;百度概念;车联网(车路协同);固态电池;燃料电池;储能;新疆振兴;股权转让(并购重组),002806
17,601088.SH,12,煤炭概念;煤化工概念;中字头股票;同花顺中特估100;高股息精选;证金持股;同花顺漂亮100;沪股通;融资融券;绿色电力;央企国企改革;国企改革,601088
33,301413.SZ,14,人形机器人;机器人概念;无人驾驶;传感器;专精特新;比亚迪概念;新能源汽车;华为概念;粤港澳大湾区;创投;储能;汽车芯片;深股通;融资融券,301413
33,301395.SZ,5,专精特新;比亚迪概念;回购增持再贷款概念;新能源汽车;融资融券,301395
17,601788.SH,6,期货概念;证金持股;国企改革;央企国企改革;沪股通;融资融券,601788
33,000878.SZ,9,金属铜;黄金概念;小金属概念;央企国企改革;西部大开发;国企改革;期货概念;深股通;融资融券,000878
33,300483.SZ,3,俄乌冲突概念;天然气;股权转让(并购重组),300483
17,688290.SH,12,核污染防治;机器人概念;专精特新;人形机器人;军工;军民融合;军工信息化;DeepSeek概念;核电;可控核聚变;沪股通;融资融券,688290
17,688156.SH,5,污水处理;固废处理;专精特新;合成生物;融资融券,688156
17,603283.SH,18,PCB概念;存储芯片;芯片概念;苹果概念;消费电子概念;同花顺果指数;智能穿戴;无线耳机;比亚迪概念;光伏概念;新能源汽车;锂电池概念;特斯拉概念;新型工业化;长三角一体化;人工智能;融资融券;沪股通,603283
33,301216.SZ,10,PEEK材料;人形机器人;3D打印;机器人概念;光伏概念;减速器;回购增持再贷款概念;一带一路;深股通;融资融券,301216
33,300739.SZ,17,PCB概念;共封装光学(CPO);先进封装;MiniLED;6G概念;5G;芯片概念;无人机;新能源汽车;东数西算(算力);2025年报预增;机器人概念;储能;粤港澳大湾区;人民币贬值受益;深股通;融资融券,300739
151,920003.BJ,3,数字经济;融资融券;新股与次新股,920003
33,300668.SZ,6,ERP概念;数据确权;华为概念;AIGC概念;新型城镇化;股权转让(并购重组),300668
17,688795.SH,6,科创次新股;芯片概念;人工智能;注册制次新股;新股与次新股;融资融券,688795
151,920116.BJ,12,军工;军工信息化;DeepSeek概念;专精特新;数字经济;AIGC概念;人工智能;融资融券;商业航天;数据要素;卫星导航;国企改革,920116
17,688041.SH,13,中国AI 50;东数西算(算力);芯片概念;信创;抖音概念(字节概念);阿里巴巴概念;腾讯概念;百度概念;人工智能;DeepSeek概念;同花顺中特估100;沪股通;融资融券,688041
33,002839.SZ,3,高股息精选;深股通;融资融券,002839
17,601169.SH,4,高股息精选;参股保险;沪股通;融资融券,601169
33,002037.SZ,13,民爆概念;汽车拆解概念;土壤修复;国企改革;西部大开发;新疆振兴;一带一路;水利;央企国企改革;雅下水电概念;芯片概念;深股通;融资融券,002037
33,000797.SZ,10,物业管理;土地流转;装配式建筑;跨境电商;国企改革;福建自贸区;京津冀一体化;海峡两岸;一带一路;深股通,000797
33,001322.SZ,7,养老概念;回购增持再贷款概念;智能家居;粤港澳大湾区;鸿蒙概念;华为概念;深股通,001322
33,000811.SZ,33,超导概念;液冷服务器;中芯国际概念;可控核聚变;数据中心;3D打印;核电;海工装备;军工;储能;新能源汽车;海峡两岸;燃料电池;雅下水电概念;机器人概念;氢能源;空气能热泵;固态电池;水利;碳中和;回购增持再贷款概念;人工智能;创投;中俄贸易概念;智能物流;国企改革;体育产业;冷链物流;融资融券;宠物经济;天然气;冰雪产业;深股通,000811
17,603936.SH,28,共封装光学(CPO);PCB概念;6G概念;AI PC;苹果概念;先进封装;液冷服务器;存储芯片;5G;第三代半导体;MiniLED;汽车电子;消费电子概念;EDR概念;数据中心;智能穿戴;卫星导航;比亚迪概念;商业航天;华为概念;无人驾驶;新能源汽车;军工;充电桩;机器人概念;物联网;沪股通;融资融券,603936
17,688193.SH,9,食品安全;医疗器械概念;猴痘概念;辅助生殖;智能医疗;肝炎概念;流感;专精特新;融资融券,688193
17,601018.SH,7,同花顺中特估100;证金持股;航运概念;自由贸易港;国企改革;沪股通;融资融券,601018
33,300663.SZ,48,华为盘古;财税数字化;无人零售;数字货币;化债概念(AMC概念);脑机接口;跨境支付(CIPS);移动支付;乡村振兴;AI应用;互联网金融;数字乡村;蚂蚁集团概念;虚拟数字人;智慧城市;数据确权;华为欧拉;鸿蒙概念;数据要素;区块链;Web3.0;华为鲲鹏;AI智能体;数字经济;电子身份证;京津冀一体化;人工智能;智谱AI;网络安全;DeepSeek概念;创投;信创;腾讯概念;物联网;数据安全;百度概念;阿里巴巴概念;云计算;量子科技;华为概念;小米概念;华为昇腾;商业航天;芯片概念;东数西算(算力);数据中心;深股通;融资融券,300663
17,601968.SH,5,国企改革;央企国企改革;一带一路;海峡两岸;沪股通,601968
17,603311.SH,7,PM2.5;专精特新;家用电器;新能源汽车;大飞机;人民币贬值受益;回购增持再贷款概念,603311
151,920023.BJ,6,ST板块;农业种植;乡村振兴;创投;西部大开发;土地流转,920023
17,601607.SH,10,医药电商;仿制药一致性评价;生物疫苗;创新药;上海国企改革;国企改革;医疗器械概念;沪股通;融资融券;上海自贸区,601607
33,301459.SZ,16,长安汽车概念;人形机器人;机器人概念;专精特新;人民币贬值受益;比亚迪概念;安防;新能源汽车;汽车热管理;农机;低空经济;共同富裕示范区;无人机;中俄贸易概念;俄乌冲突概念;融资融券,301459
33,000776.SZ,5,期货概念;证金持股;同花顺漂亮100;深股通;融资融券,000776
151,920964.BJ,9,数字乡村;乡村振兴;股权转让(并购重组);物联网;融资融券;水利;专精特新;农机;国企改革,920964
22,600421.SH,3,股权转让(并购重组);ST板块;风电,600421
17,600497.SH,12,金属锌;金属铅;小金属概念;黄金概念;金属回收;军工;光纤概念;央企国企改革;西部大开发;国企改革;沪股通;融资融券,600497
151,920541.BJ,6,机器人概念;高铁;融资融券;专精特新;无人驾驶;一带一路,920541
