code,所属概念数量,股票代码,market_code,所属概念
300609,22,300609.SZ,33,AI语料;ChatGPT概念;智慧政务;腾讯概念;多模态AI;数据安全;华为鲲鹏;信创;数据要素;算力租赁;AI智能体;人工智能;数字经济;东数西算(算力);DeepSeek概念;华为概念;虚拟现实;互联网金融;数据中心;苹果概念;AI应用;股权转让(并购重组)
002906,31,002906.SZ,33,智能座舱;无人驾驶;小米汽车;长安汽车概念;一体化压铸;华为汽车;比亚迪概念;特斯拉概念;飞行汽车(eVTOL);机器人概念;车联网(车路协同);宁德时代概念;新能源汽车;汽车电子;小米概念;星闪概念;低空经济;无线充电;毫米波雷达;汽车热管理;华为概念;粤港澳大湾区;创投;卫星导航;横琴新区;一带一路;DeepSeek概念;百度概念;共封装光学(CPO);深股通;融资融券
688120,6,688120.SH,17,存储芯片;芯片概念;专精特新;国企改革;沪股通;融资融券
300274,14,300274.SZ,33,宁德时代概念;储能;光伏概念;充电桩;虚拟电厂;新能源汽车;风电;氢能源;数据中心;回购增持再贷款概念;同花顺漂亮100;深股通;融资融券;数字经济
300310,22,300310.SZ,33,信创;AI智能体;算力租赁;AIGC概念;车联网(车路协同);DeepSeek概念;商业航天;智慧灯杆;低空经济;华为概念;物联网;工业互联网;数据中心;粤港澳大湾区;5G;机器人概念;充电桩;光伏概念;储能;共封装光学(CPO);深股通;融资融券
301096,15,301096.SZ,33,CRO概念;眼科医疗;毛发医疗;创新药;仿制药一致性评价;幽门螺杆菌概念;医疗器械概念;医美概念;流感;智能医疗;宠物经济;人工智能;AI应用;深股通;融资融券
605056,13,605056.SH,17,特高压;职业教育;高端装备;储能;人工智能;抽水蓄能;风电;核电;机器人概念;无人机;军工;低空经济;沪股通
600570,27,600570.SH,17,数字货币;ChatGPT概念;蚂蚁集团概念;华为昇腾;华为鲲鹏;AI智能体;信创;多模态AI;鸿蒙概念;AIGC概念;智慧政务;区块链;数据要素;跨境支付(CIPS);中国AI 50;互联网金融;DeepSeek概念;人工智能;数字经济;华为概念;AI应用;碳中和;回购增持再贷款概念;碳交易;证金持股;沪股通;融资融券
603124,8,603124.SH,17,PET铜箔;PCB概念;液冷服务器;工业母机;专精特新;注册制次新股;新股与次新股;融资融券
300870,17,300870.SZ,33,液冷服务器;富士康概念;第三代半导体;WiFi 6;数据中心;消费电子概念;华为概念;比亚迪概念;无人机;充电桩;光伏概念;阿里巴巴概念;海峡两岸;一带一路;智能家居;深股通;融资融券
002799,13,002799.SZ,33,文化传媒概念;快手概念;虚拟数字人;腾讯概念;抖音概念(字节概念);数字经济;百度概念;ChatGPT概念;阿里巴巴概念;区块链;智能物流;西部大开发;国企改革
688432,6,688432.SH,17,存储芯片;中芯国际概念;芯片概念;硅能源;沪股通;融资融券
600758,5,600758.SH,17,煤炭概念;国企改革;风电;沪股通;融资融券
600415,27,600415.SH,17,AI应用;跨境支付(CIPS);数据要素;移动支付;网红经济;虚拟数字人;DeepSeek概念;跨境电商;人工智能;阿里巴巴概念;数字经济;数字货币;超级品牌;IP经济(谷子经济);参股券商;共同富裕示范区;统一大市场;中俄贸易概念;国企改革;一带一路;数据中心;同花顺出海50;绿色电力;回购增持再贷款概念;同花顺中特估100;沪股通;融资融券
000981,16,000981.SZ,33,阿里巴巴概念;汽车拆解概念;无人驾驶;物联网;华为汽车;减速器;智能物流;高端装备;比亚迪概念;汽车电子;新能源汽车;芯片概念;西部大开发;先进封装;深股通;融资融券
300885,15,300885.SZ,33,减速器;商业航天;卫星导航;人形机器人;低空经济;机器人概念;新能源汽车;消费电子概念;专精特新;海峡两岸;充电桩;人民币贬值受益;一带一路;深股通;融资融券
603500,8,603500.SH,17,专精特新;家用电器;高端装备;2025年报预增;回购增持再贷款概念;超级电容;高铁;互联网金融
002582,17,002582.SZ,33,人造肉;跨境电商;职业教育;网红经济;智能物流;啤酒概念;旅游概念;特色小镇;创投;IP经济(谷子经济);海峡两岸;预制菜;乡村振兴;参股银行;生态农业;农业种植;新疆振兴
300363,10,300363.SZ,33,CRO概念;减肥药;细胞免疫治疗;创新药;流感;人民币贬值受益;新型烟草(电子烟);西部大开发;融资融券;深股通
300196,3,300196.SZ,33,PCB概念;光伏概念;深股通
688590,27,688590.SH,17,AI语料;智谱AI;ChatGPT概念;AIGC概念;Web3.0;华为鲲鹏;华为昇腾;AI智能体;云计算;互联网保险;数据确权;信创;百度概念;区块链;数字货币;跨境支付(CIPS);DeepSeek概念;互联网金融;人工智能;算力租赁;华为概念;AI应用;5G;智能座舱;新能源汽车;沪股通;融资融券
603977,20,603977.SH,17,军民融合;军工;航空发动机;民爆概念;商业航天;军工信息化;无人机;高铁;3D打印;芯片概念;雅下水电概念;工业互联网;数字经济;国企改革;智慧政务;虚拟现实;DeepSeek概念;元宇宙;小金属概念;沪股通
002881,34,002881.SZ,33,鸿蒙概念;卫星导航;AI智能体;人工智能;移动支付;车联网(车路协同);毫米波雷达;商业航天;DeepSeek概念;物联网;华为概念;东数西算(算力);无人机;机器人概念;AI眼镜;机器视觉;华为海思概念股;5G;智能座舱;无人驾驶;工业互联网;人形机器人;创投;消费电子概念;华为汽车;专精特新;电力物联网;芯片概念;MCU芯片;比亚迪概念;新能源汽车;回购增持再贷款概念;深股通;融资融券
600300,12,600300.SH,17,乳业;农业种植;粮食概念;白酒概念;生态农业;大豆;参股银行;乡村振兴;国企改革;创投;数字经济;沪股通
600729,12,600729.SH,17,IP经济(谷子经济);互联网金融;养老概念;人工智能;证金持股;西部大开发;回购增持再贷款概念;机器人概念;小米汽车;沪股通;融资融券;黄金概念
300146,9,300146.SZ,33,三胎概念;跨境电商;维生素;医药电商;智能医疗;回购增持再贷款概念;粤港澳大湾区;深股通;融资融券
600012,5,600012.SH,17,PPP概念;国企改革;DeepSeek概念;沪股通;融资融券
301376,12,301376.SZ,33,宠物经济;跨境电商;足球概念;露营经济;体育产业;网红经济;创投;人民币贬值受益;数字经济;ChatGPT概念;深股通;融资融券
603376,11,603376.SH,17,注册制次新股;长安汽车概念;汽车电子;传感器;新能源汽车;比亚迪概念;无人驾驶;专精特新;共同富裕示范区;新股与次新股;融资融券
000708,11,000708.SZ,33,同花顺中特估100;特钢概念;国企改革;氢能源;绿色电力;新能源汽车;机器人概念;航空发动机;融资融券;中字头股票;深股通
601886,12,601886.SH,17,装配式建筑;民营医院;建筑节能;光伏建筑一体化;绿色电力;一带一路;医美概念;眼科医疗;数字经济;光伏概念;融资融券;沪股通
300353,42,300353.SZ,33,军工信息化;AI智能体;华为欧拉;信创;网络安全;人工智能;卫星导航;DeepSeek概念;国产操作系统;商业航天;军民融合;智慧城市;军工;华为概念;物联网;新型工业化;大飞机;工业互联网;无人机;机器视觉;车联网(车路协同);机器人概念;人形机器人;数据中心;5G;工业母机;核电;智能物流;芯片概念;高铁;雄安新区;智能电网;汽车芯片;虚拟电厂;汽车电子;储能;风电;2025年报预增;绿色电力;深股通;股权转让(并购重组);融资融券
002820,5,002820.SZ,33,预制菜;天津自贸区;超级品牌;京津冀一体化;国企改革
600416,17,600416.SH,17,军民融合;商业航天;军工;无人机;低空经济;核电;高端装备;高铁;水利;工业互联网;风电;无人驾驶;储能;抽水蓄能;国企改革;沪股通;融资融券
300376,36,300376.SZ,33,ETC;数字乡村;智慧城市;人工智能;电力物联网;换电概念;东数西算(算力);股权转让(并购重组);空气能热泵;虚拟电厂;华为概念;充电桩;智能电网;粤港澳大湾区;数据中心;军民融合;光伏建筑一体化;商业航天;军工;储能;高压快充;5G;柔性直流输电;新能源汽车;风电;钠离子电池;比亚迪概念;特斯拉概念;抽水蓄能;绿色电力;新疆振兴;液冷服务器;锂电池概念;芯片概念;第三代半导体;摘帽
000628,17,000628.SZ,33,物联网;芯片概念;数字孪生;智慧城市;汽车芯片;智慧政务;新型城镇化;数据要素;创投;新能源汽车;2025年报预增;PPP概念;西部大开发;国企改革;虚拟电厂;融资融券;深股通
600925,7,600925.SH,17,煤炭概念;国企改革;超超临界发电;绿色电力;风电;储能;沪股通
301218,31,301218.SZ,33,数据安全;智慧政务;空间计算;数据要素;时空大数据;阿里巴巴概念;网络安全;DeepSeek概念;卫星导航;人工智能;人脸识别;智慧城市;智能医疗;华为概念;物联网;低空经济;安防;无人机;数据中心;机器视觉;共同富裕示范区;水利;专精特新;传感器;一带一路;机器人概念;智能电网;人形机器人;AI应用;股权转让(并购重组);融资融券
600117,8,600117.SH,17,特钢概念;煤炭概念;西部大开发;雅下水电概念;海工装备;军工;商业航天;沪股通
002901,8,002901.SZ,33,医疗器械概念;牙科医疗;海峡两岸;2025年报预增;机器人概念;福建自贸区;深股通;融资融券
002586,8,002586.SZ,33,ST板块;高端装备;PPP概念;水利;雄安新区;海工装备;国企改革;文化传媒概念
301127,19,301127.SZ,33,污水处理;固废处理;地下管网;新型城镇化;净水概念;PPP概念;专精特新;高端装备;储能;氢能源;充电桩;回购增持再贷款概念;生物质能发电;风电;绿色电力;东数西算(算力);华为概念;深股通;融资融券
002081,12,002081.SZ,33,光伏建筑一体化;装配式建筑;PPP概念;新型城镇化;人工智能;一带一路;智能家居;长三角一体化;第三代半导体;芯片概念;深股通;融资融券
603097,10,603097.SH,17,特高压;智能电网;充电桩;风电;光伏概念;储能;数据中心;雄安新区;军工;机器人概念
600377,3,600377.SH,17,国企改革;沪股通;融资融券
605339,3,605339.SH,17,乳业;海峡两岸;沪股通
002223,12,002223.SZ,33,蚂蚁集团概念;智能医疗;养老概念;三胎概念;血氧仪;医疗器械概念;幽门螺杆菌概念;眼科医疗;雅下水电概念;消毒剂;深股通;融资融券
601588,9,601588.SH,17,物业管理;养老概念;国企改革;京津冀一体化;回购增持再贷款概念;数字经济;小米概念;沪股通;融资融券
300382,13,300382.SZ,33,减速器;人形机器人;机器人概念;C2M概念;工业互联网;新能源汽车;专精特新;储能;绿色电力;宁德时代概念;锂电池概念;融资融券;深股通
003009,12,003009.SZ,33,商业航天;军民融合;军工;无人机;可控核聚变;央企国企改革;专精特新;光伏概念;西部大开发;国企改革;中字头股票;深股通
000715,2,000715.SZ,33,乡村振兴;IP经济(谷子经济)
603559,5,603559.SH,22,ST板块;云计算;时空大数据;数据中心;5G
688352,9,688352.SH,17,MCU芯片;先进封装;第三代半导体;OLED;芯片概念;回购增持再贷款概念;国企改革;沪股通;融资融券
600510,13,600510.SH,17,超级电容;OLED;一带一路;装配式建筑;新型城镇化;参股银行;PPP概念;创投;体育产业;国企改革;证金持股;沪股通;融资融券
003002,8,003002.SZ,33,民爆概念;雅下水电概念;芯片概念;一带一路;机器人概念;军工;军民融合;深股通
600748,8,600748.SH,17,养老概念;上海国企改革;土地流转;国企改革;物业管理;长三角一体化;沪股通;融资融券
603395,7,603395.SH,17,化肥;煤化工概念;参股银行;国企改革;央企国企改革;沪股通;融资融券
301571,7,301571.SZ,33,卫星导航;商业航天;军工;芯片概念;专精特新;深股通;融资融券
600307,15,600307.SH,17,特钢概念;商业航天;西部大开发;国企改革;回购增持再贷款概念;氢能源;金属铜;雅下水电概念;核电;华为概念;可控核聚变;超导概念;新能源汽车;融资融券;沪股通
600000,5,600000.SH,17,证金持股;跨境支付(CIPS);信托概念;沪股通;融资融券
600201,8,600201.SH,17,动物疫苗;禽流感;合成生物;宠物经济;西部大开发;人工智能;沪股通;融资融券
002296,14,002296.SZ,33,低空经济;工业互联网;卫星导航;人工智能;智慧城市;高端装备;大飞机;信创;专精特新;安防;区块链;高铁;储能;钒电池
601390,21,601390.SH,17,中字头股票;金属铅;金属锌;金属铜;小金属概念;同花顺中特估100;金属钴;证金持股;参股券商;央企国企改革;国企改革;沪股通;融资融券;PPP概念;回购增持再贷款概念;一带一路;新型城镇化;水利;高铁;人工智能;低空经济
688391,10,688391.SH,17,汽车芯片;MCU芯片;芯片概念;消费电子概念;专精特新;充电桩;储能;电力物联网;智能电网;融资融券
002077,12,002077.SZ,33,存储芯片;先进封装;汽车芯片;汽车电子;芯片概念;2025年报预增;锂电池概念;创投;固废处理;国企改革;融资融券;深股通
002654,33,002654.SZ,33,存储芯片;芯片概念;AI手机;传感器;汽车电子;小米概念;智能穿戴;消费电子概念;MiniLED;比亚迪概念;安防;机器人概念;ETC;新能源汽车;智能家居;华为概念;军工;智慧灯杆;粤港澳大湾区;人工智能;智慧城市;国企改革;抖音概念(字节概念);独角兽概念;阿里巴巴概念;一带一路;数字经济;文化传媒概念;小红书概念;风电;快手概念;深股通;融资融券
603027,3,603027.SH,17,西部大开发;融资融券;沪股通
688486,6,688486.SH,17,汽车芯片;英伟达概念;芯片概念;无人机;沪股通;融资融券
002111,16,002111.SZ,33,成飞概念;大飞机;高端装备;军工;无人机;低空经济;海工装备;换电概念;机器人概念;回购增持再贷款概念;智慧城市;无人驾驶;医疗器械概念;智能医疗;2025年报预增;深股通
600136,4,600136.SH,22,物业管理;ST板块;国企改革;文化传媒概念
688475,14,688475.SH,17,DeepSeek概念;AI智能体;云计算;物联网;智能穿戴;同花顺新质50;机器人概念;跨境电商;智能家居;养老概念;国企改革;宠物经济;沪股通;融资融券
600125,9,600125.SH,17,航运概念;统一大市场;冷链物流;国企改革;碳中和;中俄贸易概念;一带一路;沪股通;融资融券
001287,43,001287.SZ,33,国家大基金持股;存储芯片;MCU芯片;芯片概念;无线耳机;华为海思概念股;消费电子概念;富士康概念;毫米波雷达;汽车电子;星闪概念;智能座舱;小米概念;英伟达概念;WiFi 6;小米汽车;人形机器人;比亚迪概念;卫星导航;机器视觉;新能源汽车;机器人概念;核污染防治;物联网;长安汽车概念;智能家居;语音技术;储能;网络安全;粤港澳大湾区;智能物流;充电桩;人工智能;央企国企改革;DeepSeek概念;数据要素;智能电网;国企改革;跨境电商;乡村振兴;深股通;中字头股票;融资融券
601633,19,601633.SH,17,同花顺漂亮100;证金持股;雄安新区;两轮车;氢能源;燃料电池;车联网(车路协同);无人驾驶;机器人概念;新能源汽车;DeepSeek概念;智能座舱;华为概念;同花顺出海50;沪股通;融资融券;宁德时代概念;固态电池;MCU芯片
600515,9,600515.SH,17,海南自贸区;自由贸易港;免税店;土地流转;物业管理;国企改革;跨境电商;融资融券;沪股通
688683,7,688683.SH,17,芯片概念;汽车电子;新能源汽车;粤港澳大湾区;回购增持再贷款概念;固态电池;融资融券
600072,15,600072.SH,17,中船系;国产航母;海工装备;风电;央企国企改革;同花顺中特估100;PPP概念;绿色电力;高端装备;国企改革;储能;工业互联网;沪股通;中字头股票;融资融券
688578,4,688578.SH,17,创新药;2025年报预增;沪股通;融资融券
601611,15,601611.SH,17,可控核聚变;军工;核电;中字头股票;央企国企改革;水利;储能;房屋检测;一带一路;长三角一体化;国企改革;PPP概念;同花顺中特估100;沪股通;融资融券
600877,25,600877.SH,17,6G概念;卫星导航;商业航天;数据要素;WiFi 6;无人机;毫米波雷达;无线充电;5G;MCU芯片;汽车芯片;星闪概念;芯片概念;传感器;消费电子概念;汽车电子;光伏概念;储能;长安汽车概念;西部大开发;央企国企改革;回购增持再贷款概念;国企改革;沪股通;融资融券
002063,44,002063.SZ,33,数字经济;区块链;DeepSeek概念;互联网金融;数据要素;人工智能;鸿蒙概念;信创;ERP概念;华为鲲鹏;云计算;百度概念;AI智能体;财税数字化;元宇宙;数字货币;华为昇腾;安防;阿里巴巴概念;腾讯概念;国资云;虚拟数字人;华为概念;AIGC概念;多模态AI;创投;军民融合;军工;军工信息化;横琴新区;碳交易;粤港澳大湾区;机器人概念;碳中和;央企国企改革;智能电网;虚拟电厂;充电桩;国企改革;储能;光伏概念;AI应用;深股通;融资融券
601567,20,601567.SH,17,智能电网;电力物联网;风电;光伏概念;充电桩;储能;高压氧舱;一带一路;参股银行;数据中心;民营医院;工业互联网;三胎概念;养老概念;脑机接口;AI应用;人工智能;智能医疗;沪股通;融资融券
603656,10,603656.SH,17,食品安全;新型工业化;储能;高端装备;机器人概念;数字孪生;机器视觉;人工智能;金属回收;股权转让(并购重组)
603153,27,603153.SH,17,新型城镇化;地下管网;装配式建筑;PPP概念;雄安新区;房屋检测;水利;上海国企改革;化债概念(AMC概念);建筑节能;体育产业;数字孪生;国企改革;碳中和;一带一路;智慧城市;人工智能;数字经济;DeepSeek概念;文化传媒概念;无人机;数据中心;阿里巴巴概念;虚拟电厂;核电;自由贸易港;沪股通
601066,4,601066.SH,17,同花顺中特估100;沪股通;腾讯概念;融资融券
688392,11,688392.SH,17,先进封装;芯片概念;PET铜箔;液冷服务器;宁德时代概念;比亚迪概念;专精特新;固态电池;军工;沪股通;融资融券
600750,10,600750.SH,17,医药电商;证金持股;白酒概念;参股银行;国企改革;央企国企改革;回购增持再贷款概念;数字经济;沪股通;融资融券
600115,10,600115.SH,17,同花顺中特估100;证金持股;跨境电商;大飞机;央企国企改革;国企改革;3D打印;沪股通;融资融券;中字头股票
603283,18,603283.SH,17,存储芯片;同花顺果指数;苹果概念;PCB概念;芯片概念;消费电子概念;特斯拉概念;无线耳机;比亚迪概念;新能源汽车;智能穿戴;锂电池概念;新型工业化;光伏概念;长三角一体化;人工智能;融资融券;沪股通
600628,9,600628.SH,17,物业管理;网红经济;IP经济(谷子经济);冰雪产业;医药电商;国企改革;证金持股;医疗器械概念;沪股通
300151,9,300151.SZ,33,芯片概念;人民币贬值受益;创投;医疗器械概念;基因测序;辅助生殖;医药电商;融资融券;深股通
301099,26,301099.SZ,33,存储芯片;MCU芯片;汽车芯片;AI眼镜;芯片概念;智能座舱;脑机接口;汽车电子;消费电子概念;传感器;语音技术;无人驾驶;车联网(车路协同);比亚迪概念;人形机器人;机器人概念;百度概念;人工智能;新能源汽车;长安汽车概念;光伏概念;回购增持再贷款概念;储能;深股通;股权转让(并购重组);融资融券
301077,10,301077.SZ,33,AI应用;人工智能;东数西算(算力);专精特新;AI智能体;英伟达概念;量子科技;跨境电商;储能;融资融券
301071,6,301071.SZ,33,培育钻石;第三代半导体;芯片概念;海峡两岸;深股通;融资融券
000581,14,000581.SZ,33,参股券商;国企改革;氢能源;燃料电池;汽车热管理;人形机器人;新能源汽车;机器人概念;毫米波雷达;汽车芯片;汽车电子;芯片概念;深股通;融资融券
600057,16,600057.SH,17,玉米;土地流转;农业种植;统一大市场;海峡两岸;福建自贸区;冷链物流;乡村振兴;国企改革;一带一路;智能物流;商业航天;数据要素;DeepSeek概念;沪股通;融资融券
688579,19,688579.SH,17,数据确权;智慧政务;AI智能体;虚拟数字人;数据要素;区块链;信创;DeepSeek概念;人工智能;DRG/DIP;智能医疗;虚拟现实;华为概念;量子科技;国企改革;虚拟电厂;智能电网;AI应用;融资融券
002401,32,002401.SZ,33,区块链;数字经济;智慧城市;信创;数据要素;华为鲲鹏;人工智能;DeepSeek概念;云计算;AI智能体;阿里巴巴概念;ETC;安防;国资云;ChatGPT概念;Web3.0;华为概念;跨境电商;机器视觉;智能物流;数据中心;上海自贸区;碳中和;碳交易;国企改革;央企国企改革;统一大市场;航运概念;自由贸易港;融资融券;深股通;中字头股票
300061,15,300061.SZ,33,抖音概念(字节概念);腾讯概念;智慧政务;云计算;阿里巴巴概念;网络安全;数据要素;东数西算(算力);数字经济;互联网保险;华为概念;AI应用;融资融券;深股通;股权转让(并购重组)
000721,6,000721.SZ,33,预制菜;职业教育;独角兽概念;西部大开发;国企改革;深股通
000019,8,000019.SZ,33,粮食概念;预制菜;深圳国企改革;冷链物流;国企改革;一带一路;数字乡村;深股通
000630,11,000630.SZ,33,黄金概念;金属铜;金属镍;小金属概念;锂电池概念;深股通;融资融券;国企改革;5G;PCB概念;新能源汽车
600682,10,600682.SH,17,细胞免疫治疗;民营医院;基因测序;创新药;养老概念;IP经济(谷子经济);物业管理;机器人概念;沪股通;融资融券
603236,44,603236.SH,17,星闪概念;AI眼镜;华为海思概念股;智能穿戴;WiFi 6;智能座舱;英伟达概念;小米概念;毫米波雷达;芯片概念;汽车电子;5G;人形机器人;机器视觉;6G概念;无人驾驶;卫星导航;车联网(车路协同);东数西算(算力);机器人概念;物联网;移动支付;智能家居;人工智能;AI智能体;数字货币;两轮车;工业互联网;长安汽车概念;DeepSeek概念;区块链;人民币贬值受益;智慧城市;智能医疗;数字乡村;电力物联网;储能;农机;无人零售;跨境电商;智能电网;充电桩;融资融券;沪股通
300199,23,300199.SZ,33,CRO概念;细胞免疫治疗;减肥药;辅助生殖;创新药;猴痘概念;肝炎概念;幽门螺杆菌概念;智能医疗;流感;仿制药一致性评价;医疗器械概念;合成生物;工业大麻;人工智能;华为概念;人民币贬值受益;区块链;粤港澳大湾区;三胎概念;创投;深股通;融资融券
603808,6,603808.SH,17,C2M概念;网红经济;NFT概念;人工智能;粤港澳大湾区;虚拟数字人
300032,8,300032.SZ,33,海峡两岸;人民币贬值受益;新型烟草(电子烟);虚拟现实;智能穿戴;消费电子概念;元宇宙;OLED
002736,5,002736.SZ,33,证金持股;融资融券;深股通;深圳国企改革;国企改革
002129,12,002129.SZ,33,TOPCON电池;BC电池;HJT电池;硅能源;光伏概念;同花顺漂亮100;一带一路;芯片概念;中芯国际概念;深股通;融资融券;商业航天
601326,6,601326.SH,17,航运概念;国企改革;雄安新区;京津冀一体化;沪股通;融资融券
002695,6,002695.SZ,33,预制菜;宠物经济;冷链物流;2025年报预增;深股通;融资融券
605389,8,605389.SH,17,减速器;专精特新;机器人概念;高端装备;光伏概念;海工装备;沪股通;股权转让(并购重组)
000532,10,000532.SZ,33,独角兽概念;创投;横琴新区;粤港澳大湾区;参股券商;国企改革;石墨烯;污水处理;锂电池概念;深股通
601100,6,601100.SH,17,同花顺出海50;高端装备;同花顺漂亮100;中国AI 50;沪股通;融资融券
688182,13,688182.SH,17,6G概念;WiFi 6;5G;芯片概念;华为概念;专精特新;2025年报预增;卫星导航;商业航天;新能源汽车;国家大基金持股;沪股通;融资融券
688235,5,688235.SH,17,创新药;同花顺出海50;人民币贬值受益;沪股通;融资融券
600123,6,600123.SH,17,煤炭概念;煤化工概念;化肥;国企改革;沪股通;融资融券
000582,19,000582.SZ,33,自由贸易港;统一大市场;航运概念;冷链物流;国企改革;天然气;一带一路;回购增持再贷款概念;乡村振兴;西部大开发;机器人概念;安防;华为概念;星闪概念;DeepSeek概念;人工智能;区块链;深股通;融资融券
688568,30,688568.SH,17,卫星导航;多模态AI;时空大数据;AIGC概念;商业航天;AI智能体;空间计算;数据要素;云计算;AI应用;同花顺新质50;DeepSeek概念;人工智能;数字孪生;数字经济;智慧城市;低空经济;军工;无人机;东数西算(算力);华为概念;海工装备;水利;数据中心;碳交易;碳中和;国企改革;中字头股票;沪股通;融资融券
000716,16,000716.SZ,33,粮食概念;农业种植;网红经济;乡村振兴;跨境电商;PPP概念;养老概念;国企改革;西部大开发;一带一路;储能;新能源汽车;锂电池概念;股权转让(并购重组);深股通;融资融券
603068,28,603068.SH,17,智能音箱;无线耳机;WiFi 6;MCU芯片;AI眼镜;星闪概念;汽车芯片;智能穿戴;消费电子概念;毫米波雷达;小米概念;芯片概念;抖音概念(字节概念);物联网;传感器;华为概念;阿里巴巴概念;卫星导航;鸿蒙概念;智能家居;无人驾驶;无人机;人工智能;上海自贸区;智慧城市;低空经济;ETC;沪股通
603960,18,603960.SH,17,汽车电子;华为汽车;新型工业化;新能源汽车;汽车热管理;机器视觉;智能物流;无人驾驶;机器人概念;芯片概念;高端装备;燃料电池;华为概念;共封装光学(CPO);氢能源;AI应用;沪股通;融资融券
003013,21,003013.SZ,33,装配式建筑;新型城镇化;地下管网;PPP概念;雄安新区;乡村振兴;国企改革;水利;一带一路;粤港澳大湾区;智慧城市;数字经济;数字孪生;物联网;人工智能;低空经济;时空大数据;无人机;腾讯概念;数据中心;深股通
000932,13,000932.SZ,33,特钢概念;同花顺中特估100;国企改革;回购增持再贷款概念;绿色电力;海工装备;核电;高铁;军工;新能源汽车;深股通;融资融券;华为概念
000333,22,000333.SZ,33,超级品牌;证金持股;空气能热泵;同花顺漂亮100;深股通;融资融券;家用电器;智能家居;一带一路;同花顺出海50;智能电网;回购增持再贷款概念;汽车热管理;工业互联网;物联网;机器人概念;华为概念;人形机器人;数据中心;芯片概念;MCU芯片;液冷服务器
688793,24,688793.SH,17,脑机接口;医疗器械概念;养老概念;语音技术;电子竞技;跨境电商;人工智能;智能家居;IP经济(谷子经济);海峡两岸;腾讯概念;粤港澳大湾区;DeepSeek概念;家用电器;专精特新;虚拟数字人;智能穿戴;传感器;中俄贸易概念;新疆振兴;一带一路;回购增持再贷款概念;新能源汽车;融资融券
603237,5,603237.SH,17,预制菜;共同富裕示范区;长三角一体化;IP经济(谷子经济);虚拟数字人
601011,12,601011.SH,17,煤炭概念;煤化工概念;石墨电极;石墨烯;氢能源;碳中和;黑龙江自贸区;锂电池概念;消费电子概念;AI眼镜;沪股通;融资融券
600848,9,600848.SH,17,氢能源;上海国企改革;自由贸易港;国企改革;创投;上海自贸区;独角兽概念;融资融券;沪股通
300010,21,300010.SZ,33,Sora概念(文生视频);智谱AI;AIGC概念;财税数字化;AI智能体;智慧政务;在线教育;百度概念;信创;腾讯概念;DeepSeek概念;人工智能;语音技术;京津冀一体化;托育服务;旅游概念;机器人概念;PPP概念;AI应用;融资融券;深股通
301058,16,301058.SZ,33,粮食概念;乡村振兴;中俄贸易概念;国企改革;冷链物流;冰雪产业;一带一路;农机;央企国企改革;体育产业;食品安全;高端装备;机器人概念;深股通;中字头股票;融资融券
002777,39,002777.SZ,33,DRG/DIP;家庭医生;AI智能体;数据要素;阿里巴巴概念;云计算;智慧政务;华为鲲鹏;华为昇腾;蚂蚁集团概念;区块链;鸿蒙概念;数据安全;信创;智能医疗;DeepSeek概念;人工智能;网络安全;数字乡村;数字经济;人脸识别;移动支付;智慧城市;养老概念;军工信息化;食品安全;华为概念;安防;AI应用;物联网;军民融合;数据中心;军工;机器视觉;乡村振兴;西部大开发;国企改革;新疆振兴;深股通
688425,22,688425.SH,17,雅下水电概念;抽水蓄能;水利;地下管网;央企国企改革;农机;高端装备;国企改革;一带一路;海工装备;新疆振兴;高铁;机器人概念;新型工业化;高压氧舱;乡村振兴;无人驾驶;华为概念;海峡两岸;DeepSeek概念;沪股通;融资融券
301325,20,301325.SZ,33,钙钛矿电池;固态电池;宁德时代概念;光伏概念;锂电池概念;比亚迪概念;燃料电池;OLED;储能;专精特新;氢能源;消费电子概念;机器人概念;粤港澳大湾区;传感器;芯片概念;先进封装;物联网;深股通;融资融券
301517,21,301517.SZ,33,太赫兹;军工信息化;卫星导航;商业航天;6G概念;军民融合;军工;量子科技;无人机;毫米波雷达;华为概念;5G;华为海思概念股;光纤概念;西部大开发;国企改革;消费电子概念;铜缆高速连接;共封装光学(CPO);深股通;融资融券
002025,23,002025.SZ,33,商业航天;卫星导航;大飞机;军工;低空经济;同花顺新质50;核电;机器视觉;央企国企改革;华为概念;智能物流;5G;西部大开发;数据中心;小米概念;比亚迪概念;国企改革;新能源汽车;铜缆高速连接;液冷服务器;共封装光学(CPO);深股通;融资融券
688680,6,688680.SH,17,BC电池;钙钛矿电池;POE胶膜;光伏概念;新能源汽车;融资融券
300697,7,300697.SZ,33,金属铜;石墨烯;国企改革;氢能源;高铁;新能源汽车;深股通
600221,6,600221.SH,17,海南自贸区;自由贸易港;雄安新区;融资融券;股权转让(并购重组);沪股通
688583,10,688583.SH,17,空间计算;阿里巴巴概念;3D打印;大飞机;专精特新;机器人概念;比亚迪概念;特斯拉概念;宁德时代概念;融资融券
688227,17,688227.SH,17,华为欧拉;云计算;算力租赁;智慧政务;AI智能体;东数西算(算力);信创;数据要素;区块链;芯片概念;华为概念;人工智能;DeepSeek概念;数字经济;军工;互联网金融;融资融券
003011,5,003011.SZ,33,共同富裕示范区;长三角一体化;人民币贬值受益;回购增持再贷款概念;2025年报预增
600551,10,600551.SH,17,文化传媒概念;托育服务;在线教育;数字经济;人工智能;参股券商;创投;国企改革;沪股通;融资融券
