所属概念数量,market_code,code,所属概念,股票代码
12,33,300051,钙钛矿电池;HJT电池;Web3.0;TOPCON电池;云办公;云计算;福建自贸区;光伏概念;海峡两岸;智能电网;储能;钠离子电池,300051.SZ
35,33,002717,特色小镇;ST板块;旅游概念;横琴新区;预制菜;土壤修复;IP经济(谷子经济);乡村振兴;农业种植;PPP概念;新型城镇化;固废处理;网红经济;雄安新区;国企改革;污水处理;数字水印;光伏概念;文化传媒概念;MR(混合现实);新疆振兴;水利;粤港澳大湾区;数字经济;智慧城市;一带一路;虚拟数字人;人工智能;元宇宙;ChatGPT概念;虚拟现实;腾讯概念;华为概念;AIGC概念;数据确权,002717.SZ
10,33,001258,光热发电;绿色电力;风电;新疆振兴;国企改革;充电桩;西部大开发;储能;2025年报预增;深股通,001258.SZ
3,17,688428,创新药;沪股通;融资融券,688428.SH
3,17,603125,风电;沪股通;融资融券,603125.SH
9,33,002412,医药电商;流感;幽门螺杆菌概念;肝炎概念;仿制药一致性评价;创新药;农业种植;参股银行;融资融券,002412.SZ
5,17,603310,创投;专精特新;氟化工概念;沪股通;融资融券,603310.SH
12,17,688105,基因测序;阿尔茨海默概念;CRO概念;猴痘概念;流感;合成生物;重组蛋白;减肥药;人工智能;军工信息化;沪股通;融资融券,688105.SH
3,17,603885,上海自贸区;沪股通;融资融券,603885.SH
14,33,301577,海峡两岸;充电桩;专精特新;数据中心;高压快充;5G;数字货币;新能源汽车;小米概念;比亚迪概念;无人驾驶;富士康概念;WiFi 6;融资融券,301577.SZ
8,33,002529,ST板块;HJT电池;光伏概念;高端装备;新能源汽车;3D打印;股权转让(并购重组);宁德时代概念,002529.SZ
9,17,600226,创投;腾讯概念;PET铜箔;PCB概念;比亚迪概念;锂电池概念;合成生物;动物疫苗;沪股通,600226.SH
6,17,603301,医药电商;医疗器械概念;人民币贬值受益;跨境电商;沪股通;融资融券,603301.SH
6,33,300334,净水概念;污水处理;PPP概念;雄安新区;垃圾分类;京津冀一体化,300334.SZ
5,151,920007,新股与次新股;融资融券;一带一路;光伏概念;人民币贬值受益,920007.BJ
14,17,688775,科创次新股;语音技术;消费电子概念;注册制次新股;芯片概念;虚拟现实;人民币贬值受益;人工智能;粤港澳大湾区;无人机;机器人概念;跨境电商;新股与次新股;融资融券,688775.SH
14,33,300387,农业种植;生态农业;化肥;土地流转;土壤修复;乡村振兴;中俄贸易概念;合成生物;磷化工;农机;数字乡村;人工智能;机器人概念;无人机,300387.SZ
6,17,688330,量子科技;电力物联网;智能电网;专精特新;2025年报预增;融资融券,688330.SH
7,33,301386,智能电网;高铁;光伏概念;专精特新;物联网;无人驾驶;融资融券,301386.SZ
6,33,300937,医药电商;智能医疗;人工智能;DeepSeek概念;西部大开发;融资融券,300937.SZ
9,151,920576,可控核聚变;商业航天;核电;西部大开发;海工装备;融资融券;国企改革;卫星导航;专精特新,920576.BJ
4,17,605162,碳中和;碳交易;虚拟电厂;储能,605162.SH
6,17,601882,工业母机;新型工业化;高端装备;共同富裕示范区;融资融券;沪股通,601882.SH
1,17,603020,烟草,603020.SH
6,33,300923,高铁;一带一路;储能;电子纸;无人驾驶;融资融券,300923.SZ
13,33,301318,人脸识别;物联网;粤港澳大湾区;人工智能;跨境电商;在线教育;腾讯概念;信创;云办公;消费电子概念;一带一路;AI应用;融资融券,301318.SZ
4,17,600694,免税店;证金持股;沪股通;融资融券,600694.SH
4,33,002476,页岩气;污水处理;一带一路;融资融券,002476.SZ
8,17,600731,农业种植;合成生物;锂电池概念;回购增持再贷款概念;国企改革;乡村振兴;储能;人民币贬值受益,600731.SH
10,17,603348,一体化压铸;两轮车;机器人概念;新能源汽车;华为汽车;飞行汽车(eVTOL);比亚迪概念;特斯拉概念;融资融券;沪股通,603348.SH
11,33,002626,NMN概念;维生素;合成生物;医药电商;医美概念;跨境电商;人民币贬值受益;海峡两岸;福建自贸区;深股通;融资融券,002626.SZ
12,33,000958,信托概念;雄安新区;乡村振兴;绿色电力;京津冀一体化;国企改革;风电;核电;央企国企改革;期货概念;深股通;融资融券,000958.SZ
24,17,603956,新型城镇化;数字经济;乡村振兴;数字孪生;智慧城市;净水概念;人工智能;DeepSeek概念;水利;区块链;数据要素;数字乡村;空间计算;AI智能体;物联网;华为概念;信创;华为鲲鹏;工业互联网;智谱AI;机器人概念;新型工业化;专精特新;AI应用,603956.SH
8,17,600626,上海国企改革;上海自贸区;国企改革;比亚迪概念;人民币贬值受益;特斯拉概念;沪股通;融资融券,600626.SH
9,33,300998,机器人概念;海工装备;人形机器人;新能源汽车;比亚迪概念;宁德时代概念;锂电池概念;股权转让(并购重组);融资融券,300998.SZ
9,33,002899,华为概念;足球概念;体育产业;鸿蒙概念;AI眼镜;跨境电商;人民币贬值受益;养老概念;冰雪产业,002899.SZ
4,151,920519,军工;融资融券;西部大开发;专精特新,920519.BJ
9,17,600698,兵装重组概念;高铁;长安汽车概念;央企国企改革;新能源汽车;汽车热管理;国企改革;融资融券;沪股通,600698.SH
30,151,920092,AI应用;专精特新;云计算;无人驾驶;信创;人工智能;融资融券;车联网(车路协同);华为概念;互联网金融;机器视觉;数据要素;工业互联网;华为盘古;碳中和;财税数字化;华为鲲鹏;物联网;算力租赁;新型工业化;智慧城市;无人机;数字孪生;机器人概念;数据安全;独角兽概念;智慧政务;AIGC概念;东数西算(算力);DeepSeek概念,920092.BJ
23,33,002514,医疗废物处理;污水处理;换电概念;碳中和;充电桩;一带一路;智能电网;钙钛矿电池;HJT电池;光伏概念;养老概念;华为数字能源;高端装备;储能;TOPCON电池;高压快充;机器人概念;新能源汽车;工业母机;华为概念;芯片概念;人形机器人;深股通,002514.SZ
9,33,300461,新型烟草(电子烟);苹果概念;长三角一体化;无线充电;新型工业化;比亚迪概念;消费电子概念;汽车电子;无线耳机,300461.SZ
8,33,003008,充电桩;智能电网;换电概念;特高压;储能;柔性直流输电;专精特新;机器人概念,003008.SZ
11,33,002722,创投;独角兽概念;语音技术;人工智能;国企改革;AIGC概念;ChatGPT概念;氢能源;燃料电池;高端装备;特钢概念,002722.SZ
1,33,002687,创投,002687.SZ
28,33,301041,5G;数据中心;PCB概念;富士康概念;华为概念;毫米波雷达;信创;汽车电子;腾讯概念;无人机;职业教育;粤港澳大湾区;6G概念;新型工业化;百度概念;比亚迪概念;军工;机器人概念;创投;工业互联网;商业航天;专精特新;中俄贸易概念;特高压;虚拟电厂;智能医疗;柔性直流输电;融资融券,301041.SZ
6,33,002088,可燃冰;建筑节能;光热发电;锂电池概念;融资融券;深股通,002088.SZ
15,17,601515,创投;烟草;PVDF概念;PET铜箔;比亚迪概念;新型烟草(电子烟);国企改革;宁德时代概念;锂电池概念;固态电池;钠离子电池;医疗器械概念;沪股通;融资融券;股权转让(并购重组),601515.SH
17,33,000564,自由贸易港;物业管理;统一大市场;冷链物流;农村电商;乡村振兴;跨境电商;供销社;IP经济(谷子经济);网红经济;新疆振兴;无人零售;西部大开发;百度概念;军民融合;深股通;融资融券,000564.SZ
20,17,600845,云计算;算力租赁;AI智能体;ERP概念;DeepSeek概念;东数西算(算力);车联网(车路协同);华为概念;工业互联网;央企国企改革;上海自贸区;数据中心;中国AI 50;国企改革;新型工业化;机器人概念;人形机器人;AI应用;融资融券;沪股通,600845.SH
29,33,300397,军工信息化;太赫兹;军民融合;卫星导航;军工;时空大数据;无人机;量子科技;低空经济;海工装备;安防;车联网(车路协同);智慧城市;智慧灯杆;东数西算(算力);算力租赁;人工智能;华为概念;毫米波雷达;5G;无人驾驶;数据中心;机器人概念;传感器;芯片概念;西部大开发;先进封装;深股通;融资融券,300397.SZ
11,33,002859,PET铜箔;专精特新;消费电子概念;超导概念;宁德时代概念;固态电池;锂电池概念;可控核聚变;一带一路;深股通;融资融券,002859.SZ
6,33,300907,新型工业化;家用电器;机器人概念;新能源汽车;人民币贬值受益;融资融券,300907.SZ
14,33,000543,超超临界发电;抽水蓄能;核电;风电;绿色电力;参股银行;碳交易;国企改革;天然气;参股券商;充电桩;储能;深股通;融资融券,000543.SZ
11,33,002766,车联网(车路协同);数据要素;无人驾驶;人工智能;智能座舱;物联网;粤港澳大湾区;5G;人民币贬值受益;消费电子概念;深股通,002766.SZ
21,33,002301,IP经济(谷子经济);文化传媒概念;虚拟数字人;云办公;在线教育;跨境电商;腾讯概念;AI应用;智慧政务;百度概念;数字经济;DeepSeek概念;人工智能;信创;医疗器械概念;华为概念;智能物流;粤港澳大湾区;AI眼镜;深股通;融资融券,002301.SZ
10,33,002084,装配式建筑;空气能热泵;智能家居;海峡两岸;智能物流;一带一路;物联网;回购增持再贷款概念;3D打印;人民币贬值受益,002084.SZ
13,33,300105,超超临界发电;碳中和;雄安新区;风电;固废处理;储能;光伏概念;国企改革;央企国企改革;PM2.5;华为概念;2025三季报预增;DeepSeek概念,300105.SZ
10,33,300817,减速器;机器人概念;特斯拉概念;新能源汽车;两轮车;专精特新;军工;长三角一体化;风电;商业航天,300817.SZ
9,33,300670,光伏建筑一体化;电力物联网;智能电网;储能;绿色电力;风电;海工装备;工业互联网;碳纤维,300670.SZ
28,17,603300,海南自贸区;自由贸易港;数字货币;蚂蚁集团概念;国资云;Web3.0;数字经济;区块链;算力租赁;职业教育;数据要素;乡村振兴;DeepSeek概念;低空经济;NFT概念;水利;东数西算(算力);人工智能;新型城镇化;华为概念;国企改革;数据中心;无人机;雅下水电概念;回购增持再贷款概念;沪股通;股权转让(并购重组);融资融券,603300.SH
8,17,605286,氢能源;储能;新型城镇化;虚拟电厂;绿色电力;风电;人工智能;沪股通,605286.SH
11,33,300822,AIGC概念;人脸识别;人工智能;智能家居;跨境电商;机器视觉;粤港澳大湾区;宠物经济;人民币贬值受益;锂电池概念;深股通,300822.SZ
12,17,600479,医药电商;流感;仿制药一致性评价;肝炎概念;农业种植;创新药;三胎概念;国企改革;数字经济;DeepSeek概念;人工智能;工业互联网,600479.SH
11,17,600207,建筑节能;光热发电;光伏概念;储能;医疗器械概念;国企改革;天然气;富士康概念;芯片概念;沪股通;融资融券,600207.SH
14,17,688125,光刻胶;苹果概念;工业母机;机器视觉;消费电子概念;汽车电子;新型工业化;宁德时代概念;比亚迪概念;专精特新;机器人概念;人形机器人;一带一路;融资融券,688125.SH
4,33,002928,西部大开发;2025年报预增;融资融券;深股通,002928.SZ
8,17,688523,卫星导航;商业航天;大飞机;航空发动机;无人机;低空经济;沪股通;融资融券,688523.SH
5,33,001367,仿制药一致性评价;合成生物;人民币贬值受益;专精特新;融资融券,001367.SZ
13,17,600435,国产航母;军工信息化;军民融合;卫星导航;军工;无人机;高端装备;央企国企改革;国企改革;2025年报预增;证金持股;沪股通;融资融券,600435.SH
8,33,301223,烟草;粤港澳大湾区;职业教育;新型烟草(电子烟);小米概念;数字经济;数字水印;融资融券,301223.SZ
10,33,000532,独角兽概念;创投;横琴新区;参股券商;粤港澳大湾区;国企改革;石墨烯;污水处理;锂电池概念;深股通,000532.SZ
2,17,603976,医疗器械概念;西部大开发,603976.SH
10,33,300926,一体化压铸;华为汽车;长安汽车概念;新能源汽车;比亚迪概念;机器人概念;专精特新;2025三季报预增;深股通;融资融券,300926.SZ
13,33,002666,燃料电池;创投;长安汽车概念;金属回收;储能;有机硅概念;新能源汽车;核电;比亚迪概念;特斯拉概念;小米汽车;汽车热管理;职业教育,002666.SZ
9,17,688580,脑机接口;智能医疗;医美概念;医疗器械概念;养老概念;专精特新;机器人概念;三胎概念;融资融券,688580.SH
13,17,603895,数字孪生;华为概念;工业互联网;新型工业化;储能;专精特新;锂电池概念;机器人概念;固态电池;长安汽车概念;新能源汽车;特斯拉概念;人形机器人,603895.SH
13,17,605222,特高压;核电;风电;商业航天;充电桩;光伏概念;海工装备;军工;大飞机;机器人概念;数据中心;特斯拉概念;沪股通,605222.SH
16,33,300723,重组蛋白;减肥药;创新药;生物疫苗;肝炎概念;仿制药一致性评价;流感;猴痘概念;医药电商;智能医疗;三胎概念;DeepSeek概念;粤港澳大湾区;英伟达概念;融资融券;深股通,300723.SZ
6,33,300847,中船系;军工;央企国企改革;国企改革;深股通;中字头股票,300847.SZ
8,17,688247,流感;创新药;仿制药一致性评价;CRO概念;上海国企改革;国企改革;沪股通;融资融券,688247.SH
4,17,600844,煤化工概念;可降解塑料;西部大开发;股权转让(并购重组),600844.SH
23,33,300895,云计算;算力租赁;国资云;抖音概念(字节概念);数据确权;数据安全;网络安全;数据要素;阿里巴巴概念;量子科技;东数西算(算力);DeepSeek概念;数字经济;数字孪生;京津冀一体化;华为概念;数据中心;物联网;电力物联网;核电;国企改革;深股通;融资融券,300895.SZ
29,33,301136,福建自贸区;商业航天;卫星导航;海峡两岸;时空大数据;智慧政务;数字乡村;无人机;低空经济;智慧城市;数据要素;房屋检测;车联网(车路协同);数字孪生;水利;数字经济;海工装备;地下管网;人工智能;物联网;土壤修复;虚拟现实;数据中心;新型城镇化;碳中和;乡村振兴;国企改革;污水处理;融资融券,301136.SZ
4,151,920946,锂电池概念;专精特新;融资融券;国企改革,920946.BJ
20,33,300873,新型工业化;机器人概念;人工智能;数字孪生;人形机器人;数字经济;工业互联网;AI智能体;芯片概念;粤港澳大湾区;DeepSeek概念;跨境电商;智能物流;新能源汽车;冷链物流;统一大市场;一带一路;航运概念;深股通;融资融券,300873.SZ
7,17,688692,AI语料;信创;数据要素;华为概念;智能电网;沪股通;融资融券,688692.SH
1,33,300849,可降解塑料,300849.SZ
8,33,002540,大飞机;军工;商业航天;3D打印;新能源汽车;汽车热管理;比亚迪概念;深股通,002540.SZ
