code,股票代码,所属概念,market_code,所属概念数量
688031,688031.SH,MLOps概念;多模态AI;华为昇腾;AIGC概念;商业航天;数字水印;华为鲲鹏;AI智能体;数据要素;数据安全;信创;人工智能;DeepSeek概念;独角兽概念;华为概念;AI应用;AI PC;工业互联网;沪股通;融资融券,17,20
300409,300409.SZ,脑机接口;硅能源;金属钴;石墨电极;固态电池;金属镍;钠离子电池;芯片概念;小金属概念;锂电池概念;宁德时代概念;人工智能;东数西算(算力);2025年报预增;动力电池回收;消费电子概念;金属铜;数据中心;比亚迪概念;石墨烯;机器人概念;人形机器人;燃料电池;人民币贬值受益;粤港澳大湾区;新能源汽车;深股通;融资融券,33,28
688276,688276.SH,流感;生物疫苗;阿尔茨海默概念;国企改革;沪股通;融资融券,17,6
002195,002195.SZ,AI语料;短剧游戏;AIGC概念;多模态AI;AI应用;AI智能体;云计算;脑机接口;阿里巴巴概念;百度概念;智能医疗;腾讯概念;网络安全;鸿蒙概念;网络游戏;元宇宙;区块链;DeepSeek概念;人工智能;华为概念;数据中心;AI PC;创投;无人驾驶;机器人概念;人形机器人;融资融券;深股通,33,28
605118,605118.SH,人工智能;虚拟现实;无人机;安防;机器视觉;海峡两岸;机器人概念;专精特新;AI眼镜;富士康概念;福建自贸区;人民币贬值受益;消费电子概念;智能座舱;沪股通,17,15
920132,920132.BJ,人民币贬值受益;一带一路;跨境电商;融资融券;露营经济,151,5
301036,301036.SZ,光刻胶;绿色电力;融资融券,33,3
002146,002146.SZ,特色小镇;物业管理;旅游概念;PPP概念;雄安新区;一带一路;创投;养老概念;京津冀一体化;低空经济;深股通;融资融券,33,12
600132,600132.SH,啤酒概念;西部大开发;融资融券;粤港澳大湾区;沪股通,17,5
688133,688133.SH,工业互联网;融资融券,17,2
920436,920436.BJ,新能源汽车;融资融券;无人驾驶;专精特新;充电桩;百度概念,151,6
002960,002960.SZ,传感器;储能;人形机器人;芯片概念;机器人概念;氢能源;机器视觉;智能家居;MCU芯片;无人机;物联网;新型城镇化;安防;数据中心;跨境电商;核电;人工智能;智慧城市;阿里巴巴概念;快手概念;融资融券;深股通,33,22
002010,002010.SZ,智能物流;一带一路;2025年报预增;共同富裕示范区;工业互联网;DeepSeek概念;统一大市场;军工;华为概念;车联网(车路协同);新能源汽车;宁德时代概念;无人驾驶;充电桩;区块链;人形机器人;蚂蚁集团概念;深股通;融资融券,33,19
600535,600535.SH,医药电商;仿制药一致性评价;创新药;肝炎概念;生物疫苗;工业大麻;国企改革;智能医疗;央企国企改革;沪股通;融资融券;股权转让(并购重组),17,12
300283,300283.SZ,智能电网;储能;锂电池概念;固态电池;PCB概念;比亚迪概念;光伏建筑一体化;新能源汽车;专精特新;数据中心;消费电子概念;第三代半导体;芯片概念;工业母机;医疗器械概念,33,15
600719,600719.SH,国企改革,17,1
605001,605001.SH,一带一路;高铁;储能;新能源汽车;碳纤维;机器人概念;医美概念;高压氧舱;比亚迪概念;养老概念;芯片概念,17,11
688298,688298.SH,禽流感;芬太尼;动物疫苗;猴痘概念;生物疫苗;肝炎概念;基因测序;宠物经济;医疗器械概念;智能医疗;食品安全;回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,17,15
300760,300760.SZ,智能医疗;同花顺漂亮100;医疗器械概念;宠物经济;DeepSeek概念;AIGC概念;AI应用;同花顺出海50;融资融券;深股通,33,10
002038,002038.SZ,流感;幽门螺杆菌概念;生物疫苗;肝炎概念;猴痘概念;医药电商;NMN概念;仿制药一致性评价;创新药;辅助生殖;减肥药;基因测序;工业大麻;民营医院;医美概念;创投;京津冀一体化;深股通;融资融券,33,19
688210,688210.SH,苹果概念;消费电子概念;柔性屏(折叠屏);3D打印;AI眼镜;无人机;智能穿戴;专精特新;回购增持再贷款概念;人民币贬值受益;沪股通;融资融券,17,12
301609,301609.SZ,柔性直流输电;特高压;智能电网;注册制次新股;充电桩;储能;核电;水利;专精特新;深股通;新股与次新股;融资融券,33,12
600319,600319.SH,钒电池;储能;国企改革,17,3
688156,688156.SH,污水处理;固废处理;专精特新;合成生物;融资融券,17,5
003000,003000.SZ,网红经济;人造肉;乡村振兴;海峡两岸;一带一路;回购增持再贷款概念;深股通,33,7
603262,603262.SH,注册制次新股;三胎概念;人民币贬值受益;AI智能体;新股与次新股;融资融券,17,6
300541,300541.SZ,云计算;数字货币;信创;数据确权;华为昇腾;智慧政务;腾讯概念;数据安全;区块链;华为盘古;阿里巴巴概念;抖音概念(字节概念);AI智能体;ETC;跨境支付(CIPS);华为鲲鹏;数据要素;Web3.0;鸿蒙概念;蚂蚁集团概念;DeepSeek概念;独角兽概念;互联网金融;数字经济;人工智能;NFT概念;华为概念;数据中心;英伟达概念;快手概念;无人驾驶;智能物流;烟草;2025年报预增;AI应用;深股通,33,36
300561,300561.SZ,语音技术;物联网;网络安全;人脸识别;信创;人工智能;粤港澳大湾区;百度概念;区块链;ST板块;互联网金融;AI应用;物业管理;股权转让(并购重组),33,14
920128,920128.BJ,新能源汽车;特高压;柔性直流输电;一带一路;储能;专精特新;家用电器;融资融券,151,8
603833,603833.SH,C2M概念;同花顺漂亮100;智能家居;沪股通;融资融券,17,5
300827,300827.SZ,宁德时代概念;光伏概念;智能电网;储能;氢能源;可控核聚变;绿色电力;一带一路;专精特新;数据中心;融资融券;深股通,33,12
300191,300191.SZ,可燃冰;俄乌冲突概念;天然气;新疆振兴;海工装备;深股通;融资融券,33,7
300625,300625.SZ,家用电器;跨境电商;智能家居;智慧灯杆;智慧城市,33,5
920957,920957.BJ,一带一路;粤港澳大湾区;专精特新;融资融券,151,4
000063,000063.SZ,AI手机;星闪概念;AI眼镜;智能穿戴;中国AI 50;汽车芯片;消费电子概念;汽车电子;虚拟现实;国产操作系统;6G概念;车联网(车路协同);5G;卫星导航;元宇宙;百度概念;太赫兹;东数西算(算力);多模态AI;无人机;抖音概念(字节概念);物联网;人形机器人;网络安全;芯片概念;量子科技;AI智能体;ChatGPT概念;低空经济;腾讯概念;机器人概念;智慧城市;人工智能;区块链;商业航天;液冷服务器;光纤概念;DeepSeek概念;数字经济;粤港澳大湾区;数据中心;比亚迪概念;新能源汽车;智能医疗;海峡两岸;储能;锂电池概念;乡村振兴;同花顺漂亮100;深股通;融资融券;证金持股;AI应用,33,53
300374,300374.SZ,装配式建筑;央企国企改革;新型城镇化;建筑节能;雄安新区;新疆振兴;国企改革;一带一路;乡村振兴;京津冀一体化;工业互联网;中字头股票,33,12
920351,920351.BJ,融资融券;中韩自贸区;一带一路;航运概念;跨境电商;统一大市场,151,6
002524,002524.SZ,民营医院;眼科医疗;医美概念;地下管网;装配式建筑;智能医疗;创投;人工智能;西部大开发;新疆振兴;天然气,33,11
301598,301598.SZ,小米汽车;专精特新;长安汽车概念;华为汽车;比亚迪概念;无人驾驶;新能源汽车;飞行汽车(eVTOL);低空经济;物联网;高端装备;无人机;工业互联网;高铁;军工;核电;海工装备;融资融券,33,18
002703,002703.SZ,小米汽车;长安汽车概念;无人驾驶;共同富裕示范区;比亚迪概念;新能源汽车;汽车电子;小米概念;深股通;融资融券,33,10
603559,603559.SH,云计算;ST板块;时空大数据;数据中心;5G,22,5
300513,300513.SZ,虚拟电厂;电力物联网;智能电网;职业教育;碳交易;华为数字能源;语音技术;数字乡村;碳中和;数字孪生;智慧城市;乡村振兴;充电桩;智慧政务;数据要素;数字经济;物联网;光伏概念;华为概念;储能;虚拟现实;工业互联网;东数西算(算力);智能家居;农机;5G;芯片概念,33,27
300521,300521.SZ,3D打印;柔性屏(折叠屏),33,2
600939,600939.SH,地下管网;装配式建筑;新型城镇化;房屋检测;国企改革;雅下水电概念;水利;西部大开发;工业互联网;沪股通,17,10
603416,603416.SH,人形机器人;新型工业化;机器人概念;机器视觉;融资融券;沪股通,17,6
301303,301303.SZ,专精特新;物联网;天然气;深股通;融资融券,33,5
601579,601579.SH,白酒概念;共同富裕示范区;沪股通;融资融券,17,4
301277,301277.SZ,流感;仿制药一致性评价;幽门螺杆菌概念;创新药;合成生物;CRO概念;深股通;融资融券,33,8
603997,603997.SH,特斯拉概念;新能源汽车;人民币贬值受益;沪股通;融资融券,17,5
000333,000333.SZ,超级品牌;证金持股;深股通;融资融券;同花顺漂亮100;空气能热泵;同花顺出海50;家用电器;智能家居;一带一路;智能电网;汽车热管理;回购增持再贷款概念;工业互联网;物联网;机器人概念;华为概念;人形机器人;数据中心;MCU芯片;芯片概念;液冷服务器;AI智能体,33,23
600916,600916.SH,黄金概念;培育钻石;同花顺中特估100;回购增持再贷款概念;国企改革;央企国企改革;中字头股票;沪股通;融资融券,17,9
300949,300949.SZ,露营经济;职业教育;AIGC概念;虚拟数字人;数据要素;NFT概念;腾讯概念;时空大数据;算力租赁;元宇宙;IP经济(谷子经济);人工智能;智慧城市;东数西算(算力);体育产业;旅游概念;虚拟现实;低空经济;三胎概念;冰雪产业;粤港澳大湾区;新型城镇化;乡村振兴;融资融券,33,24
002024,002024.SZ,ST板块;无人零售;家用电器;跨境电商;乡村振兴;农村电商;智能家居;超级品牌;智能物流;互联网金融;智能医疗;人工智能;DeepSeek概念;区块链;独角兽概念;阿里巴巴概念;AI智能体,33,17
002716,002716.SZ,金属铅;金属锌;黄金概念;金属铜;小金属概念;金属回收;2025年报预增;回购增持再贷款概念;国企改革;深股通;融资融券,33,11
002199,002199.SZ,ST板块;股权转让(并购重组),33,2
300341,300341.SZ,电力物联网;福建自贸区;海峡两岸;智能电网;智能医疗;数据要素;人工智能;特高压;医疗器械概念;AI语料;AI应用;机器视觉;机器人概念;国企改革;3D打印;芯片概念;证金持股;深股通,33,18
300350,300350.SZ,数字经济;数据要素;时空大数据;智慧城市;军工;跨境电商;创投;卫星导航;物联网;碳中和;粤港澳大湾区;一带一路;智能物流;中俄贸易概念;航运概念;广东自贸区;统一大市场,33,17
688629,688629.SH,共封装光学(CPO);铜缆高速连接;5G;比亚迪概念;数据中心;高压快充;华为概念;无人机;新能源汽车;卫星导航;军工;商业航天;机器人概念;低空经济;腾讯概念;阿里巴巴概念;高铁;核电;西部大开发;国企改革;沪股通;融资融券,17,22
300232,300232.SZ,AIGC概念;多模态AI;虚拟数字人;空间计算;智谱AI;AI智能体;元宇宙;鸿蒙概念;百度概念;抖音概念(字节概念);DeepSeek概念;腾讯概念;人工智能;电子竞技;智慧城市;国产操作系统;车联网(车路协同);足球概念;体育产业;虚拟现实;华为概念;物联网;智慧灯杆;MR(混合现实);机器人概念;粤港澳大湾区;乡村振兴;智能家居;MicroLED概念;柔性屏(折叠屏);MiniLED;人民币贬值受益;英伟达概念;第三代半导体;苹果概念;AI应用;深股通;融资融券,33,38
301070,301070.SZ,比亚迪概念;东数西算(算力);高端装备;无人驾驶;光伏概念;智能医疗;人工智能;储能;华为昇腾;智慧政务;DeepSeek概念;锂电池概念;回购增持再贷款概念;绿色电力;融资融券,33,15
000032,000032.SZ,智谱AI;云计算;AI语料;华为鲲鹏;信创;数据安全;AI智能体;阿里巴巴概念;东数西算(算力);智慧政务;国产操作系统;算力租赁;数据要素;抖音概念(字节概念);数据确权;元宇宙;数字乡村;国资云;DeepSeek概念;人工智能;数字孪生;安防;数字经济;智能医疗;数据中心;智慧城市;商业航天;芯片概念;低空经济;工业互联网;可控核聚变;柔性屏(折叠屏);专精特新;粤港澳大湾区;高铁;碳中和;中芯国际概念;央企国企改革;乡村振兴;体育产业;国企改革;AI应用;绿色电力;生物质能发电;融资融券;深股通,33,46
688275,688275.SH,钠离子电池;固态电池;锂电池概念;宁德时代概念;储能;碳中和;比亚迪概念;新能源汽车;污水处理;充电桩;专精特新;沪股通;融资融券,17,13
920009,920009.BJ,专精特新;基因测序;猴痘概念;流感;宠物经济;人工智能;新股与次新股;融资融券,151,8
688787,688787.SH,AI语料;智谱AI;ChatGPT概念;AIGC概念;虚拟数字人;AI智能体;抖音概念(字节概念);数据安全;阿里巴巴概念;数据要素;数字水印;百度概念;中国AI 50;腾讯概念;语音技术;DeepSeek概念;人工智能;人脸识别;车联网(车路协同);华为概念;旅游概念;无人驾驶;小米概念;专精特新;人形机器人;沪股通;融资融券,17,27
603126,603126.SH,光伏建筑一体化;光热发电;绿色电力;生物质能发电;建筑节能;固废处理;碳交易;雄安新区;碳中和;储能;一带一路;国企改革;央企国企改革;京津冀一体化;工业互联网;2025年报预增;中字头股票;融资融券,17,18
600635,600635.SH,独角兽概念;创投;互联网金融;新能源汽车;污水处理;2025年报预增;充电桩;天然气;高压快充;绿色电力;沪股通;融资融券,17,12
300635,300635.SZ,新型城镇化;安防;智慧城市;水利;数字孪生;数据要素;低空经济;人工智能;华为鲲鹏;5G;土壤修复;乡村振兴;污水处理;AI智能体;东数西算(算力);数据中心;国企改革;风电;股权转让(并购重组),33,19
603063,603063.SH,光伏概念;储能;智能电网;风电;氢能源;抽水蓄能;粤港澳大湾区;沪股通;融资融券,17,9
300241,300241.SZ,智能家居;MiniLED;粤港澳大湾区;MicroLED概念;电子纸;汽车电子;消费电子概念;传感器;小米概念;虚拟现实;比亚迪概念;智能座舱;2025年报预增,33,13
001322,001322.SZ,回购增持再贷款概念;智能家居;养老概念;粤港澳大湾区;华为概念;鸿蒙概念;深股通,33,7
600288,600288.SH,机器视觉;机器人概念;专精特新;无人机;华为手机;量子科技;芯片概念;华为概念;6G概念;太赫兹;人工智能;宁德时代概念;元宇宙;腾讯概念;京津冀一体化;数据要素;智能医疗;眼科医疗;AIGC概念;虚拟数字人;Sora概念(文生视频);期货概念;融资融券;沪股通,17,24
